species,individualID,materialSampleID,decimalLatitude,decimalLongitude,locationID_short,depthOfBottomInMetersCorrected,depthOfColonyinMetersCorrected,depthOfColonyinMeters
Aspa,Aspat-987,RRAP_ECT01_2022_Aspat_OCCH_987,-18.670048,147.70725,OCCH,2.5,NA,NA
Aspa,Aspat-989,RRAP_ECT01_2022_Aspat_OCCH_989,-18.669977,147.707209,OCCH,2.7,NA,NA
Aspa,Aspat-990,RRAP_ECT01_2022_Aspat_OCCH_990,-18.669958,147.707242,OCCH,0.9,NA,NA
Aspa,Aspat-991,RRAP_ECT01_2022_Aspat_OCCH_991,-18.669945,147.707441,OCCH,1.5,NA,NA
Aspa,Aspat-992,RRAP_ECT01_2022_Aspat_OCCH_992,-18.669998,147.707449,OCCH,0.9,NA,NA
Aspa,Aspat-994,RRAP_ECT01_2022_Aspat_OCCH_994,-18.670001,147.707458,OCCH,1.8,NA,NA
Aspa,Aspat-995,RRAP_ECT01_2022_Aspat_OCCH_995,-18.670037,147.707416,OCCH,0.8,NA,NA
Aspa,Aspat-996,RRAP_ECT01_2022_Aspat_OCCH_996,-18.670052,147.707458,OCCH,1.5,NA,NA
Aken,Aken-1988,RRAP-ECT01-2023-Aken-OCDA-1988,-18.82684962,147.6261352,OCDA,NA,3.8,6
Aken,Aken-2027,RRAP-ECT01-2023-Aken-OCDA-2027,-18.82680771,147.6263729,OCDA,NA,2,4.8
Aken,Aken-2028,RRAP-ECT01-2023-Aken-OCDA-2028,-18.82677846,147.6262906,OCDA,NA,1.9,4.7
Aken,Aken-2031,RRAP-ECT01-2023-Aken-OCDA-2031,-18.82676974,147.6261748,OCDA,NA,2.6,5.4
Aken,Aken-2029,RRAP-ECT01-2023-Aken-OCDA-2029,-18.82676672,147.6262514,OCDA,NA,1.8,4.6
Aken,Aken-2025,RRAP-ECT01-2023-Aken-OCDA-2025,-18.826729,147.6266147,OCDA,NA,4.7,7.5
Aken,Aken-2016,RRAP-ECT01-2023-Aken-OCDA-2016,-18.82670411,147.626529,OCDA,NA,4.1,6.8
Aken,Aken-2015,RRAP-ECT01-2023-Aken-OCDA-2015,-18.82666832,147.626516,OCDA,NA,0.9,3.6
Aken,Aken-2014,RRAP-ECT01-2023-Aken-OCDA-2014,-18.82666279,147.6265107,OCDA,NA,0.6,3.3
Aken,Aken-2022,RRAP-ECT01-2023-Aken-OCDA-2022,-18.82662498,147.6266273,OCDA,NA,4,6.8
Aken,Aken-2035,RRAP-ECT01-2023-Aken-OCDA-2035,-18.82659473,147.626247,OCDA,NA,1.4,4.2
Aken,Aken-1989,RRAP-ECT01-2023-Aken-OCDA-1989,-18.8265876,147.6263021,OCDA,NA,3.3,5.5
Aken,Aken-1986,RRAP-ECT01-2023-Aken-OCDA-1986,-18.82638451,147.6262119,OCDA,NA,1.5,3.9
Aken,Aken-2009,RRAP-ECT01-2023-Aken-OCDA-2009,-18.82638115,147.6262713,OCDA,NA,0.9,3.6
Aken,Aken-2007,RRAP-ECT01-2023-Aken-OCDA-2007,-18.82631301,147.6263009,OCDA,NA,0.3,3
Aken,Aken-2006,RRAP-ECT01-2023-Aken-OCDA-2006,-18.82600078,147.6262603,OCDA,NA,1.2,3.8
Aken,Aken-1984,RRAP-ECT01-2023-Aken-OCDA-1984,-18.82567716,147.6272135,OCDA,NA,1.6,4.4
Aken,Aken-1978,RRAP-ECT01-2023-Aken-OCDA-1978,-18.82550684,147.6264477,OCDA,NA,2.5,5.2
Aken,Aken-1985,RRAP-ECT01-2023-Aken-OCDA-1985,-18.8254578,147.6264787,OCDA,NA,3.5,6.3
Aken,Aken-1979,RRAP-ECT01-2023-Aken-OCDA-1979,-18.82537415,147.626795,OCDA,NA,2.1,4.8
Aken,Aken-1980,RRAP-ECT01-2023-Aken-OCDA-1980,-18.82526527,147.6269275,OCDA,NA,2.9,5.6
Aken,Aken-1982,RRAP-ECT01-2023-Aken-OCDA-1982,-18.82517776,147.6269794,OCDA,NA,4.9,7.6
Aken,Aken-1983,RRAP-ECT01-2023-Aken-OCDA-1983,-18.82517148,147.6270664,OCDA,NA,5.9,8.6
Aken,Aken-1902,RRAP-ECT01-2023-Aken-OCCH-1902,-18.67084723,147.7065797,OCCH,NA,5.4,8.4
Aken,Aken-1901,RRAP-ECT01-2023-Aken-OCCH-1901,-18.67074472,147.7066244,OCCH,NA,5.2,8.2
Aken,Aken-1900,RRAP-ECT01-2023-Aken-OCCH-1900,-18.67061086,147.7066658,OCCH,NA,5.1,8.1
Aken,Aken-1898,RRAP-ECT01-2023-Aken-OCCH-1898,-18.67059829,147.7065983,OCCH,NA,5.1,8.1
Aken,Aken-1899,RRAP-ECT01-2023-Aken-OCCH-1899,-18.67059183,147.7066432,OCCH,NA,5.3,8.3
Aken,Aken-1963,RRAP-ECT01-2023-Aken-OCCH-1963,-18.67057859,147.7066071,OCCH,NA,5.7,8.7
Aken,Aken-1962,RRAP-ECT01-2023-Aken-OCCH-1962,-18.67049863,147.7065465,OCCH,NA,5.5,8.5
Aken,Aken-1865,RRAP-ECT01-2023-Aken-OCCH-1865,-18.67048346,147.7063299,OCCH,NA,5,8
Aken,Aken-1864,RRAP-ECT01-2023-Aken-OCCH-1864,-18.67045563,147.7063281,OCCH,NA,5.3,8.4
Aken,Aken-1868,RRAP-ECT01-2023-Aken-OCCH-1868,-18.67044917,147.7062928,OCCH,NA,3.4,6.4
Aken,Aken-1974,RRAP-ECT01-2023-Aken-OCCH-1974,-18.67043727,147.7068578,OCCH,NA,3.8,6.7
Aken,Aken-1961,RRAP-ECT01-2023-Aken-OCCH-1961,-18.67042922,147.7065433,OCCH,NA,5.1,8.1
Aken,Aken-1861,RRAP-ECT01-2023-Aken-OCCH-1861,-18.67042897,147.7063577,OCCH,NA,3.7,6.8
Aken,Aken-1863,RRAP-ECT01-2023-Aken-OCCH-1863,-18.67042554,147.7063247,OCCH,NA,3.8,6.9
Aken,Aken-1869,RRAP-ECT01-2023-Aken-OCCH-1869,-18.67040483,147.7062572,OCCH,NA,3.2,6.2
Aken,Aken-1973,RRAP-ECT01-2023-Aken-OCCH-1973,-18.67040148,147.7068001,OCCH,NA,4.9,7.8
Aken,Aken-1859,RRAP-ECT01-2023-Aken-OCCH-1859,-18.67037927,147.706492,OCCH,NA,4.1,7.2
Aken,Aken-1969,RRAP-ECT01-2023-Aken-OCCH-1969,-18.67037365,147.7067122,OCCH,NA,5.5,8.5
Aken,Aken-1897,RRAP-ECT01-2023-Aken-OCCH-1897,-18.67036837,147.7065098,OCCH,NA,3.1,6.1
Aken,Aken-1970,RRAP-ECT01-2023-Aken-OCCH-1970,-18.67035479,147.7067572,OCCH,NA,5,8
Aken,Aken-1971,RRAP-ECT01-2023-Aken-OCCH-1971,-18.67034809,147.7067818,OCCH,NA,4,7
Aken,Aken-1895,RRAP-ECT01-2023-Aken-OCCH-1895,-18.67017936,147.7065452,OCCH,NA,3.8,6.9
Aken,Aken-1894,RRAP-ECT01-2023-Aken-OCCH-1894,-18.67015723,147.7066848,OCCH,NA,2.7,5.8
Aken,Aken-1893,RRAP-ECT01-2023-Aken-OCCH-1893,-18.67014432,147.7067061,OCCH,NA,3.6,6.7
Aken,Aken-1892,RRAP-ECT01-2023-Aken-OCCH-1892,-18.67011314,147.7067657,OCCH,NA,4.1,7.2
Aken,Aken-1891,RRAP-ECT01-2023-Aken-OCCH-1891,-18.67010778,147.7067678,OCCH,NA,4.5,7.6
Aken,Aken-1890,RRAP-ECT01-2023-Aken-OCCH-1890,-18.67005891,147.7067769,OCCH,NA,3.8,6.9
Aken,Aken-1888,RRAP-ECT01-2023-Aken-OCCH-1888,-18.67005455,147.7067585,OCCH,NA,3.7,6.5
Aken,Aken-1870,RRAP-ECT01-2023-Aken-OCCH-1870,-18.67005363,147.7062531,OCCH,NA,3.7,6.7
Aken,Aken-1889,RRAP-ECT01-2023-Aken-OCCH-1889,-18.67003838,147.7067799,OCCH,NA,3.2,6.3
Aken,Aken-1871,RRAP-ECT01-2023-Aken-OCCH-1871,-18.67001725,147.706292,OCCH,NA,4.1,7.1
Aken,Aken-1887,RRAP-ECT01-2023-Aken-OCCH-1887,-18.67000644,147.7067526,OCCH,NA,4.5,7.3
Aken,Aken-1874,RRAP-ECT01-2023-Aken-OCCH-1874,-18.66999831,147.7062937,OCCH,NA,4.7,7.7
Aken,Aken-1880,RRAP-ECT01-2023-Aken-OCCH-1880,-18.66996101,147.7068039,OCCH,NA,4.9,7.8
Aken,Aken-1875,RRAP-ECT01-2023-Aken-OCCH-1875,-18.66993989,147.7063448,OCCH,NA,5.6,8.6
Aken,Aken-1879,RRAP-ECT01-2023-Aken-OCCH-1879,-18.66993017,147.7067698,OCCH,NA,4,6.9
Aken,Aken-1876,RRAP-ECT01-2023-Aken-OCCH-1876,-18.66992002,147.7064399,OCCH,NA,3.3,6.3
Aken,Aken-1877,RRAP-ECT01-2023-Aken-OCCH-1877,-18.66983403,147.7066355,OCCH,NA,4,7
Aken,Aken-1878,RRAP-ECT01-2023-Aken-OCCH-1878,-18.66981978,147.7066694,OCCH,NA,3.4,6.4
Aken,Aken-1884,RRAP-ECT01-2023-Aken-OCCH-1884,-18.66980729,147.7069033,OCCH,NA,4.6,7.5
Aken,Aken-1885,RRAP-ECT01-2023-Aken-OCCH-1885,-18.66979874,147.7068846,OCCH,NA,4,6.9
Aken,Aken-1943,RRAP-ECT01-2023-Aken-PAPE-1943,-18.55969079,146.5021845,PAPE,NA,4.2,6.2
Aken,Aken-1942,RRAP-ECT01-2023-Aken-PAPE-1942,-18.55966162,146.5021779,PAPE,NA,4,6
Aken,Aken-1941,RRAP-ECT01-2023-Aken-PAPE-1941,-18.55961669,146.5021827,PAPE,NA,4.4,6.4
Aken,Aken-1940,RRAP-ECT01-2023-Aken-PAPE-1940,-18.55954721,146.5022098,PAPE,NA,3.7,5.8
Aken,Aken-1939,RRAP-ECT01-2023-Aken-PAPE-1939,-18.55953748,146.5022144,PAPE,NA,3.7,5.8
Aken,Aken-1938,RRAP-ECT01-2023-Aken-PAPE-1938,-18.55950085,146.5022298,PAPE,NA,3.7,5.8
Aken,Aken-1937,RRAP-ECT01-2023-Aken-PAPE-1937,-18.55949331,146.5022597,PAPE,NA,4.9,7
Aken,Aken-1959,RRAP-ECT01-2023-Aken-PAPE-1959,-18.55944637,146.5022736,PAPE,NA,4.2,6.2
Aken,Aken-1960,RRAP-ECT01-2023-Aken-PAPE-1960,-18.55944352,146.5022779,PAPE,NA,4.4,6.4
Aken,Aken-1935,RRAP-ECT01-2023-Aken-PAPE-1935,-18.55943514,146.5022958,PAPE,NA,4,6.1
Aken,Aken-1933,RRAP-ECT01-2023-Aken-PAPE-1933,-18.55939709,146.5023489,PAPE,NA,4.6,6.7
Aken,Aken-1934,RRAP-ECT01-2023-Aken-PAPE-1934,-18.55939474,146.5022841,PAPE,NA,4.4,6.5
Aken,Aken-1957,RRAP-ECT01-2023-Aken-PAPE-1957,-18.55939055,146.5022184,PAPE,NA,3.3,5.4
Aken,Aken-1932,RRAP-ECT01-2023-Aken-PAPE-1932,-18.5593882,146.50239,PAPE,NA,5,7.1
Aken,Aken-1956,RRAP-ECT01-2023-Aken-PAPE-1956,-18.55937672,146.5022116,PAPE,NA,4.1,6.2
Aken,Aken-1954,RRAP-ECT01-2023-Aken-PAPE-1954,-18.55936046,146.5022084,PAPE,NA,3.9,6
Aken,Aken-1955,RRAP-ECT01-2023-Aken-PAPE-1955,-18.55936037,146.50221,PAPE,NA,4,6.1
Aken,Aken-1913,RRAP-ECT01-2023-Aken-PAPE-1913,-18.55934688,146.5024284,PAPE,NA,5.5,7.7
Aken,Aken-1953,RRAP-ECT01-2023-Aken-PAPE-1953,-18.55930715,146.5022261,PAPE,NA,4,6.1
Aken,Aken-1911,RRAP-ECT01-2023-Aken-PAPE-1911,-18.5592991,146.5022635,PAPE,NA,3.8,6
Aken,Aken-1912,RRAP-ECT01-2023-Aken-PAPE-1912,-18.5592986,146.5024177,PAPE,NA,4.9,7.1
Aken,Aken-1952,RRAP-ECT01-2023-Aken-PAPE-1952,-18.55928293,146.5022094,PAPE,NA,3.7,5.8
Aken,Aken-1910,RRAP-ECT01-2023-Aken-PAPE-1910,-18.55925652,146.5022638,PAPE,NA,4.2,6.4
Aken,Aken-1918,RRAP-ECT01-2023-Aken-PAPE-1918,-18.55924688,146.5023401,PAPE,NA,4.1,6.3
Aken,Aken-1919,RRAP-ECT01-2023-Aken-PAPE-1919,-18.55924261,146.5023675,PAPE,NA,4.1,6.3
Aken,Aken-1916,RRAP-ECT01-2023-Aken-PAPE-1916,-18.5592406,146.502305,PAPE,NA,3.8,6
Aken,Aken-1948,RRAP-ECT01-2023-Aken-PAPE-1948,-18.55923666,146.5022449,PAPE,NA,3.5,5.6
Aken,Aken-1828,RRAP-ECT01-2023-Aken-PAPE-1828,-18.55923406,146.502259,PAPE,NA,4,6.2
Aken,Aken-1920,RRAP-ECT01-2023-Aken-PAPE-1920,-18.55923238,146.5023721,PAPE,NA,4.6,6.8
Aken,Aken-1950,RRAP-ECT01-2023-Aken-PAPE-1950,-18.55921285,146.5021914,PAPE,NA,4,6.1
Aken,Aken-1923,RRAP-ECT01-2023-Aken-PAPE-1923,-18.55920967,146.5023961,PAPE,NA,4.6,6.8
Aken,Aken-1922,RRAP-ECT01-2023-Aken-PAPE-1922,-18.55920556,146.5024016,PAPE,NA,4.9,7.1
Aken,Aken-1924,RRAP-ECT01-2023-Aken-PAPE-1924,-18.55920154,146.5023737,PAPE,NA,4.5,6.8
Aken,Aken-1827,RRAP-ECT01-2023-Aken-PAPE-1827,-18.55919617,146.5022861,PAPE,NA,4,6.2
Aken,Aken-1925,RRAP-ECT01-2023-Aken-PAPE-1925,-18.55918997,146.5023602,PAPE,NA,3.9,6.2
Aken,Aken-1825,RRAP-ECT01-2023-Aken-PAPE-1825,-18.55916575,146.5023315,PAPE,NA,3.6,5.8
Aken,Aken-1926,RRAP-ECT01-2023-Aken-PAPE-1926,-18.55916181,146.5024404,PAPE,NA,4.5,6.8
Aken,Aken-1824,RRAP-ECT01-2023-Aken-PAPE-1824,-18.55914177,146.5022074,PAPE,NA,4.7,6.9
Aken,Aken-1823,RRAP-ECT01-2023-Aken-PAPE-1823,-18.55912434,146.5022438,PAPE,NA,2.8,5.1
Aken,Aken-1822,RRAP-ECT01-2023-Aken-PAPE-1822,-18.55911965,146.5023042,PAPE,NA,3.2,5.5
Aken,Aken-1930,RRAP-ECT01-2023-Aken-PAPE-1930,-18.55908905,146.5023505,PAPE,NA,4.1,6.4
Aken,Aken-1821,RRAP-ECT01-2023-Aken-PAPE-1821,-18.55885134,146.5023373,PAPE,NA,2.2,4.5
Aken,Aken-1820,RRAP-ECT01-2023-Aken-PAPE-1820,-18.55884857,146.5023281,PAPE,NA,2.3,4.6
Aken,Aken-1813,RRAP-ECT01-2023-Aken-KELS-1813,-18.42433671,146.9862862,KELS,NA,1.9,2.6
Aken,Aken-1815,RRAP-ECT01-2023-Aken-KELS-1815,-18.4243026,146.9864343,KELS,NA,4.5,5.2
Aken,Aken-1814,RRAP-ECT01-2023-Aken-KELS-1814,-18.42429598,146.9864076,KELS,NA,2.6,3.3
Aken,Aken-1817,RRAP-ECT01-2023-Aken-KELS-1817,-18.4242363,146.9865079,KELS,NA,6.6,7.3
Aken,Aken-1812,RRAP-ECT01-2023-Aken-KELS-1812,-18.42417251,146.9861985,KELS,NA,1.8,2.5
Aken,Aken-1811,RRAP-ECT01-2023-Aken-KELS-1811,-18.42403094,146.9862533,KELS,NA,1.2,1.9
Aken,Aken-1487,RRAP-ECT01-2023-Aken-KELS-1487,-18.4240151,146.9857936,KELS,NA,1.8,2.6
Aken,Aken-1489,RRAP-ECT01-2023-Aken-KELS-1489,-18.42397864,146.9858184,KELS,NA,2.1,2.9
Aken,Aken-1490,RRAP-ECT01-2023-Aken-KELS-1490,-18.4239234,146.9858237,KELS,NA,2.4,3.2
Aken,Aken-1392,RRAP-ECT01-2023-Aken-KELS-1392,-18.42384168,146.9863348,KELS,NA,2.1,2.9
Aken,Aken-1495,RRAP-ECT01-2023-Aken-KELS-1495,-18.42384093,146.9859713,KELS,NA,2.4,3.2
Aken,Aken-1819,RRAP-ECT01-2023-Aken-KELS-1819,-18.42378787,146.9868715,KELS,NA,1.7,2.4
Aken,Aken-1478,RRAP-ECT01-2023-Aken-KELS-1478,-18.42374688,146.9855037,KELS,NA,3.4,4.2
Aken,Aken-1480,RRAP-ECT01-2023-Aken-KELS-1480,-18.42373397,146.9855405,KELS,NA,3.4,4.2
Aken,Aken-1481,RRAP-ECT01-2023-Aken-KELS-1481,-18.42373087,146.9855322,KELS,NA,3.4,4.2
Aken,Aken-1479,RRAP-ECT01-2023-Aken-KELS-1479,-18.42373012,146.9854927,KELS,NA,3.4,4.2
Aken,Aken-1500,RRAP-ECT01-2023-Aken-KELS-1500,-18.42372215,146.9858316,KELS,NA,1.4,2.1
Aken,Aken-1493,RRAP-ECT01-2023-Aken-KELS-1493,-18.42369039,146.9859029,KELS,NA,2.2,3
Aken,Aken-1492,RRAP-ECT01-2023-Aken-KELS-1492,-18.42368678,146.9858987,KELS,NA,2.2,3
Aken,Aken-1148,RRAP-ECT01-2023-Aken-KELS-1148,-18.42366407,146.9863732,KELS,NA,1.1,1.9
Aken,Aken-1395,RRAP-ECT01-2023-Aken-KELS-1395,-18.42365401,146.9867931,KELS,NA,1.1,1.9
Aken,Aken-1810,RRAP-ECT01-2023-Aken-KELS-1810,-18.42361797,146.986074,KELS,NA,2.6,3.3
Aken,Aken-1397,RRAP-ECT01-2023-Aken-KELS-1397,-18.42358452,146.9862392,KELS,NA,1.1,1.9
Aken,Aken-26,RRAP-ECT01-2023-Aken-MYRM-26,-18.27838,147.37922,MYRM,NA,NA,1.9
Aken,Aken-27,RRAP-ECT01-2023-Aken-MYRM-27,-18.27838,147.37922,MYRM,NA,NA,3.7
Aken,Aken-28,RRAP-ECT01-2023-Aken-MYRM-28,-18.27838,147.37922,MYRM,NA,NA,4.2
Aken,Aken-30,RRAP-ECT01-2023-Aken-MYRM-30,-18.27838,147.37922,MYRM,NA,NA,2.8
Aken,Aken-31,RRAP-ECT01-2023-Aken-MYRM-31,-18.27838,147.37922,MYRM,NA,NA,6.9
Aken,Aken-32,RRAP-ECT01-2023-Aken-MYRM-32,-18.27838,147.37922,MYRM,NA,NA,9.3
Aken,Aken-33,RRAP-ECT01-2023-Aken-MYRM-33,-18.27838,147.37922,MYRM,NA,NA,9.4
Aken,Aken-34,RRAP-ECT01-2023-Aken-MYRM-34,-18.27838,147.37922,MYRM,NA,NA,6.5
Aken,Aken-36,RRAP-ECT01-2023-Aken-MYRM-36,-18.27838,147.37922,MYRM,NA,NA,7.8
Aken,Aken-37,RRAP-ECT01-2023-Aken-MYRM-37,-18.27838,147.37922,MYRM,NA,NA,8.6
Aken,Aken-38,RRAP-ECT01-2023-Aken-MYRM-38,-18.27838,147.37922,MYRM,NA,NA,7
Aken,Aken-39,RRAP-ECT01-2023-Aken-MYRM-39,-18.27838,147.37922,MYRM,NA,NA,7.6
Aken,Aken-42,RRAP-ECT01-2023-Aken-MYRM-42,-18.27838,147.37922,MYRM,NA,NA,9
Aken,Aken-43,RRAP-ECT01-2023-Aken-MYRM-43,-18.27838,147.37922,MYRM,NA,NA,9
Aken,Aken-44,RRAP-ECT01-2023-Aken-MYRM-44,-18.27838,147.37922,MYRM,NA,NA,9.1
Aken,Aken-45,RRAP-ECT01-2023-Aken-MYRM-45,-18.27838,147.37922,MYRM,NA,NA,9
Aken,Aken-46,RRAP-ECT01-2023-Aken-MYRM-46,-18.27838,147.37922,MYRM,NA,NA,9
Aken,Aken-48,RRAP-ECT01-2023-Aken-MYRM-48,-18.27838,147.37922,MYRM,NA,NA,9.3
Aken,Aken-50,RRAP-ECT01-2023-Aken-MYRM-50,-18.27838,147.37922,MYRM,NA,NA,7.3
Aken,Aken-21,RRAP-ECT01-2023-Aken-MYRM-21,-18.2781616,147.3793314,MYRM,NA,3,4.6
Aken,Aken-25,RRAP-ECT01-2023-Aken-MYRM-25,-18.27814241,147.3794371,MYRM,NA,2,3.6
Aken,Aken-23,RRAP-ECT01-2023-Aken-MYRM-23,-18.27814191,147.3793548,MYRM,NA,3.7,5.3
Aken,Aken-22,RRAP-ECT01-2023-Aken-MYRM-22,-18.27814065,147.3793501,MYRM,NA,3.3,4.9
Aken,Aken-24,RRAP-ECT01-2023-Aken-MYRM-24,-18.27811911,147.3794505,MYRM,NA,3.7,5.3
Aken,Aken-4,RRAP-ECT01-2023-Aken-MYRM-4,-18.27810628,147.3789045,MYRM,NA,2.6,4.2
Aken,Aken-3,RRAP-ECT01-2023-Aken-MYRM-3,-18.27809949,147.3789341,MYRM,NA,2.2,3.8
Aken,Aken-19,RRAP-ECT01-2023-Aken-MYRM-19,-18.2780461,147.3791772,MYRM,NA,2.8,4.4
Aken,Aken-6,RRAP-ECT01-2023-Aken-MYRM-6,-18.27802163,147.3788529,MYRM,NA,3.2,4.8
Aken,Aken-15,RRAP-ECT01-2023-Aken-MYRM-15,-18.27798609,147.3789681,MYRM,NA,4.3,5.9
Aken,Aken-7,RRAP-ECT01-2023-Aken-MYRM-7,-18.27797921,147.3787955,MYRM,NA,5,6.6
Aken,Aken-16,RRAP-ECT01-2023-Aken-MYRM-16,-18.27797854,147.378974,MYRM,NA,4.2,5.8
Aken,Aken-18,RRAP-ECT01-2023-Aken-MYRM-18,-18.27797092,147.3790123,MYRM,NA,2.1,3.7
Aken,Aken-10,RRAP-ECT01-2023-Aken-MYRM-10,-18.27786673,147.3787855,MYRM,NA,4.1,5.7
Aken,Aken-11,RRAP-ECT01-2023-Aken-MYRM-11,-18.27784234,147.3788077,MYRM,NA,5,6.6
Aken,Aken-1027,RRAP-ECT01-2023-Aken-FITZ-1027,-16.94030257,145.9835293,FITI,NA,1,3.1
Aken,Aken-1024,RRAP-ECT01-2023-Aken-FITZ-1024,-16.94012026,145.9835784,FITI,NA,0.3,2.4
Aken,Aken-1059,RRAP-ECT01-2023-Aken-FITZ-1059,-16.94008674,145.9834756,FITI,NA,1.3,3.4
Aken,Aken-1022,RRAP-ECT01-2023-Aken-FITZ-1022,-16.94005396,145.9835411,FITI,NA,0.4,2.5
Aken,Aken-1058,RRAP-ECT01-2023-Aken-FITZ-1058,-16.94005019,145.9833428,FITI,NA,1.3,3.3
Aken,Aken-1055,RRAP-ECT01-2023-Aken-FITZ-1055,-16.93994475,145.9833414,FITI,NA,1.3,3.3
Aken,Aken-1056,RRAP-ECT01-2023-Aken-FITZ-1056,-16.93993636,145.9833295,FITI,NA,1,3
Aken,Aken-1018,RRAP-ECT01-2023-Aken-FITZ-1018,-16.9398916,145.9833976,FITI,NA,0.6,2.6
Aken,Aken-1052,RRAP-ECT01-2023-Aken-FITZ-1052,-16.93987157,145.9832607,FITI,NA,1.1,3.1
Aken,Aken-1016,RRAP-ECT01-2023-Aken-FITZ-1016,-16.93979454,145.9832694,FITI,NA,0.7,2.7
Aken,Aken-1050,RRAP-ECT01-2023-Aken-FITZ-1050,-16.93977174,145.9831621,FITI,NA,1.4,3.3
Aken,Aken-1049,RRAP-ECT01-2023-Aken-FITZ-1049,-16.93975758,145.9831522,FITI,NA,1.3,3.2
Aken,Aken-1015,RRAP-ECT01-2023-Aken-FITZ-1015,-16.9397383,145.9832622,FITI,NA,1.1,3
Aken,Aken-1045,RRAP-ECT01-2023-Aken-FITZ-1045,-16.93970125,145.983102,FITI,NA,1.4,3.3
Aken,Aken-1012,RRAP-ECT01-2023-Aken-FITZ-1012,-16.93960679,145.9831661,FITI,NA,1.1,3
Aken,Aken-1043,RRAP-ECT01-2023-Aken-FITZ-1043,-16.93959748,145.9830596,FITI,NA,2.2,4
Aken,Aken-1007,RRAP-ECT01-2023-Aken-FITZ-1007,-16.93942079,145.9830759,FITI,NA,0.9,2.7
Aken,Aken-1005,RRAP-ECT01-2023-Aken-FITZ-1005,-16.93938492,145.9830153,FITI,NA,0.8,2.5
Aken,Aken-1033,RRAP-ECT01-2023-Aken-FITZ-1033,-16.9393467,145.9829122,FITI,NA,2.9,4.6
Aken,Aken-1004,RRAP-ECT01-2023-Aken-FITZ-1004,-16.93933966,145.9830203,FITI,NA,1.1,2.8
Aken,Aken-1002,RRAP-ECT01-2023-Aken-FITZ-1002,-16.93933505,145.9829629,FITI,NA,1.8,3.5
Aken,Aken-1003,RRAP-ECT01-2023-Aken-FITZ-1003,-16.93933412,145.9829962,FITI,NA,1.5,3.2
Aken,Aken-1073,RRAP-ECT01-2023-Aken-ONMO-1073,-16.88752273,146.1866499,ONMO,NA,1.6,3.6
Aken,Aken-1071,RRAP-ECT01-2023-Aken-ONMO-1071,-16.88729684,146.1867177,ONMO,NA,1.2,3.2
Aken,Aken-1069,RRAP-ECT01-2023-Aken-ONMO-1069,-16.88719961,146.1867844,ONMO,NA,0.9,2.9
Aken,Aken-1070,RRAP-ECT01-2023-Aken-ONMO-1070,-16.88713859,146.1868197,ONMO,NA,2.3,4.3
Aken,Aken-1101,RRAP-ECT01-2023-Aken-ONMO-1101,-16.88708293,146.1873953,ONMO,NA,3.3,5.3
Aken,Aken-1103,RRAP-ECT01-2023-Aken-ONMO-1103,-16.88707992,146.187506,ONMO,NA,1.6,3.6
Aken,Aken-1100,RRAP-ECT01-2023-Aken-ONMO-1100,-16.8870168,146.1872321,ONMO,NA,1.5,3.5
Aken,Aken-1098,RRAP-ECT01-2023-Aken-ONMO-1098,-16.88700205,146.1871415,ONMO,NA,1.1,3.1
Aken,Aken-1068,RRAP-ECT01-2023-Aken-ONMO-1068,-16.84620959,146.2323926,ONMO,NA,3.1,4.6
Aken,Aken-1067,RRAP-ECT01-2023-Aken-ONMO-1067,-16.84614069,146.2324395,ONMO,NA,4.2,5.7
Aken,Aken-1066,RRAP-ECT01-2023-Aken-ONMO-1066,-16.84611445,146.2324581,ONMO,NA,4.6,6.1
Aken,Aken-1076,RRAP-ECT01-2023-Aken-ONMO-1076,-16.84580047,146.2316832,ONMO,NA,4.7,6
Aken,Aken-1062,RRAP-ECT01-2023-Aken-ONMO-1062,-16.84574523,146.2322137,ONMO,NA,4.6,6
Aken,Aken-1204,RRAP-ECT01-2023-Aken-STCR-1204,-16.07640588,145.8443873,STCR,NA,-0.2,1.2
Aken,Aken-1202,RRAP-ECT01-2023-Aken-STCR-1202,-16.07631653,145.8443162,STCR,NA,0,1.4
Aken,Aken-1146,RRAP-ECT01-2023-Aken-STCR-1146,-16.07627076,145.8442035,STCR,NA,0.2,1.6
Aken,Aken-1139,RRAP-ECT01-2023-Aken-STCR-1139,-16.0761286,145.8439098,STCR,NA,0.1,1.5
Aken,Aken-1140,RRAP-ECT01-2023-Aken-STCR-1140,-16.0761141,145.8439914,STCR,NA,0,1.4
Aken,Aken-1138,RRAP-ECT01-2023-Aken-STCR-1138,-16.07610865,145.8438642,STCR,NA,0.9,2.3
Aken,Aken-1137,RRAP-ECT01-2023-Aken-STCR-1137,-16.07607957,145.8437898,STCR,NA,0.5,1.9
Aken,Aken-1219,RRAP-ECT01-2023-Aken-STCR-1219,-16.07574706,145.8437184,STCR,NA,0.3,1.7
Aken,Aken-1217,RRAP-ECT01-2023-Aken-STCR-1217,-16.07559535,145.8436496,STCR,NA,0.4,1.8
Aken,Aken-1216,RRAP-ECT01-2023-Aken-STCR-1216,-16.07550524,145.8436516,STCR,NA,0.4,1.8
Aken,Aken-1215,RRAP-ECT01-2023-Aken-STCR-1215,-16.07546216,145.8436678,STCR,NA,0,1.4
Aken,Aken-1185,RRAP-ECT01-2023-Aken-STCR-1185,-16.07533702,145.8442658,STCR,NA,0.2,1.7
