decimalLatitude,decimalLongitude,locationID_short,locationID
-14.74239,145.51208,NDIR,NDIR_172
-14.74238777,145.5122341,NDIR,NDIR_173
-14.74238726,145.5122819,NDIR,NDIR_174
-14.74238383,145.5120494,NDIR,NDIR_175
-14.74238081,145.5120582,NDIR,NDIR_176
-14.74238,145.51195,NDIR,NDIR_177
-14.74237788,145.5120587,NDIR,NDIR_178
-14.7423653,145.5123142,NDIR,NDIR_179
-14.74236229,145.5122106,NDIR,NDIR_180
-14.74236,145.51193,NDIR,NDIR_181
-14.74235952,145.5123116,NDIR,NDIR_182
-14.74234636,145.5123385,NDIR,NDIR_183
-14.74234208,145.5120157,NDIR,NDIR_184
-14.74232163,145.5115359,NDIR,NDIR_185
-14.74232,145.51176,NDIR,NDIR_186
-14.74229506,145.5115744,NDIR,NDIR_187
-14.74229179,145.5115843,NDIR,NDIR_188
-14.74227377,145.5114273,NDIR,NDIR_189
-14.74227193,145.5114833,NDIR,NDIR_190
-14.74225734,145.5116133,NDIR,NDIR_191
-14.74225299,145.5115953,NDIR,NDIR_192
-14.7422524,145.51159,NDIR,NDIR_193
-14.74224,145.51166,NDIR,NDIR_194
-14.74223589,145.5113843,NDIR,NDIR_195
-14.74222608,145.5113428,NDIR,NDIR_196
-14.74222289,145.5113193,NDIR,NDIR_197
-14.74222164,145.5113739,NDIR,NDIR_198
-14.74221694,145.511577,NDIR,NDIR_199
-14.74221108,145.5113548,NDIR,NDIR_200
-14.74220982,145.5115903,NDIR,NDIR_201
-14.7422,145.51182,NDIR,NDIR_202
-14.74219649,145.5119117,NDIR,NDIR_203
-14.74219574,145.5113795,NDIR,NDIR_204
-14.74217537,145.5116169,NDIR,NDIR_205
-14.74217,145.51167,NDIR,NDIR_206
-14.7421581,145.5117952,NDIR,NDIR_207
-14.74214729,145.5113578,NDIR,NDIR_208
-14.74214553,145.5116461,NDIR,NDIR_209
-14.74213899,145.511375,NDIR,NDIR_210
-14.74213111,145.5116542,NDIR,NDIR_211
-14.74212214,145.5117554,NDIR,NDIR_212
-14.7421,145.51219,NDIR,NDIR_213
-14.65159189,145.6392939,NONA,NONA_1
-14.65152978,145.6392287,NONA,NONA_2
-14.65150497,145.6392085,NONA,NONA_3
-14.65150153,145.6390363,NONA,NONA_4
-14.65145401,145.6393321,NONA,NONA_5
-14.6514442,145.6390163,NONA,NONA_6
-14.65125712,145.6393726,NONA,NONA_7
-14.6512173,145.6382539,NONA,NONA_8
-14.65121202,145.6382453,NONA,NONA_9
-14.651201,145.638293,NONA,NONA_10
-14.6512,145.638224,NONA,NONA_11
-14.65119098,145.6382735,NONA,NONA_12
-14.651162,145.638217,NONA,NONA_13
-14.651159,145.638351,NONA,NONA_14
-14.65115586,145.6383401,NONA,NONA_15
-14.65115561,145.6388503,NONA,NONA_16
-14.65115394,145.6383015,NONA,NONA_17
-14.651146,145.638232,NONA,NONA_18
-14.65113918,145.6383907,NONA,NONA_19
-14.651131,145.638398,NONA,NONA_20
-14.65113013,145.638273,NONA,NONA_21
-14.65113,145.63841,NONA,NONA_22
-14.65112376,145.6382704,NONA,NONA_23
-14.651118,145.638346,NONA,NONA_24
-14.651103,145.638376,NONA,NONA_25
-14.6511,145.638356,NONA,NONA_26
-14.651097,145.638401,NONA,NONA_27
-14.651094,145.638389,NONA,NONA_28
-14.65108939,145.6382543,NONA,NONA_29
-14.651089,145.638403,NONA,NONA_30
-14.651079,145.638409,NONA,NONA_31
-14.651076,145.638429,NONA,NONA_32
-14.651071,145.638462,NONA,NONA_33
-14.65106,145.638459,NONA,NONA_34
-14.65105872,145.638374,NONA,NONA_35
-14.651058,145.638442,NONA,NONA_36
-14.65104631,145.6384497,NONA,NONA_37
-14.651045,145.638315,NONA,NONA_38
-14.65103734,145.6384377,NONA,NONA_39
-14.65103407,145.638288,NONA,NONA_40
-14.651033,145.638499,NONA,NONA_41
-14.65103206,145.6383295,NONA,NONA_42
-14.65102888,145.6383849,NONA,NONA_43
-14.651021,145.638478,NONA,NONA_44
-14.65101689,145.6383799,NONA,NONA_45
-14.65101538,145.6384382,NONA,NONA_46
-14.651014,145.638331,NONA,NONA_47
-14.65100516,145.6384946,NONA,NONA_48
-14.65100474,145.6388443,NONA,NONA_49
-14.65099879,145.6382994,NONA,NONA_50
-14.650998,145.638434,NONA,NONA_51
-14.650997,145.638415,NONA,NONA_52
-14.65099636,145.6383884,NONA,NONA_53
-14.650992,145.6387967,NONA,NONA_54
-14.65099091,145.6384361,NONA,NONA_55
-14.65098873,145.6384038,NONA,NONA_56
-14.65098856,145.6384714,NONA,NONA_57
-14.65098739,145.6382776,NONA,NONA_58
-14.650986,145.638495,NONA,NONA_59
-14.65098512,145.6384826,NONA,NONA_60
-14.65098387,145.6383354,NONA,NONA_61
-14.65097532,145.6384242,NONA,NONA_62
-14.6509723,145.6384345,NONA,NONA_63
-14.65096802,145.6387847,NONA,NONA_64
-14.65096434,145.6384742,NONA,NONA_65
-14.65096258,145.63834,NONA,NONA_66
-14.65096,145.638414,NONA,NONA_67
-14.65095478,145.638527,NONA,NONA_68
-14.65095445,145.6384332,NONA,NONA_69
-14.650954,145.638411,NONA,NONA_70
-14.650954,145.638451,NONA,NONA_71
-14.650953,145.63847,NONA,NONA_72
-14.6509516,145.6382628,NONA,NONA_73
-14.650949,145.638396,NONA,NONA_74
-14.650948,145.638461,NONA,NONA_75
-14.65094497,145.6385154,NONA,NONA_76
-14.650944,145.638312,NONA,NONA_77
-14.650938,145.638409,NONA,NONA_78
-14.650937,145.638408,NONA,NONA_79
-14.650928,145.638471,NONA,NONA_80
-14.650926,145.638278,NONA,NONA_81
-14.65092528,145.6392295,NONA,NONA_82
-14.65092226,145.6384919,NONA,NONA_83
-14.650922,145.638477,NONA,NONA_84
-14.650919,145.63845800000001,NONA,NONA_85
-14.65091765,145.6392311,NONA,NONA_86
-14.650916,145.638216,NONA,NONA_87
-14.650912,145.638227,NONA,NONA_88
-14.650911,145.638238,NONA,NONA_89
-14.65091,145.638211,NONA,NONA_90
-14.65091,145.638233,NONA,NONA_91
-14.65090784,145.6382346,NONA,NONA_92
-14.650905,145.638249,NONA,NONA_93
-14.65090424,145.6384812,NONA,NONA_94
-14.65090122,145.6385152,NONA,NONA_95
-14.65089,145.638455,NONA,NONA_96
-14.65088965,145.638275,NONA,NONA_97
-14.65088815,145.6384346,NONA,NONA_98
-14.65088605,145.6387328,NONA,NONA_99
-14.650885,145.638248,NONA,NONA_100
-14.65088421,145.6385167,NONA,NONA_101
-14.65088219,145.6385087,NONA,NONA_102
-14.65088,145.638513,NONA,NONA_103
-14.65087457,145.6382488,NONA,NONA_104
-14.6508697,145.6385142,NONA,NONA_105
-14.65086895,145.6383494,NONA,NONA_106
-14.65086769,145.6383056,NONA,NONA_107
-14.65086241,145.6383748,NONA,NONA_108
-14.65086,145.638305,NONA,NONA_109
-14.650855,145.638471,NONA,NONA_110
-14.65085395,145.6381966,NONA,NONA_111
-14.650853,145.638456,NONA,NONA_112
-14.65085286,145.6393053,NONA,NONA_113
-14.650851,145.638511,NONA,NONA_114
-14.65083861,145.6392903,NONA,NONA_115
-14.65083743,145.6385368,NONA,NONA_116
-14.650834,145.6384836,NONA,NONA_117
-14.65082838,145.6385369,NONA,NONA_118
-14.650828,145.638419,NONA,NONA_119
-14.65082629,145.6382504,NONA,NONA_120
-14.65082461,145.638413,NONA,NONA_121
-14.65082251,145.6382101,NONA,NONA_122
-14.65081288,145.6384807,NONA,NONA_123
-14.650802,145.63836,NONA,NONA_124
-14.65078865,145.6382049,NONA,NONA_125
-14.65078144,145.6393708,NONA,NONA_126
-14.65076476,145.6383714,NONA,NONA_127
-14.65075387,145.6383759,NONA,NONA_128
-14.6507314,145.6394299,NONA,NONA_129
-14.6506506,145.6387634,NONA,NONA_130
-14.65062336,145.6394039,NONA,NONA_131
-14.65061121,145.638905,NONA,NONA_132
-14.65059369,145.6394033,NONA,NONA_133
-14.65046075,145.6391821,NONA,NONA_134
-18.67084723,147.7065797,OCCH,OCCH_1
-18.67074472,147.7066244,OCCH,OCCH_2
-18.67061086,147.7066658,OCCH,OCCH_3
-18.67059829,147.7065983,OCCH,OCCH_4
-18.67059183,147.7066432,OCCH,OCCH_5
-18.67057859,147.7066071,OCCH,OCCH_6
-18.67055152,147.7067028,OCCH,OCCH_7
-18.67054733,147.7067148,OCCH,OCCH_8
-18.67052176,147.7067376,OCCH,OCCH_9
-18.6705081,147.7063129,OCCH,OCCH_10
-18.67050039,147.7069122,OCCH,OCCH_11
-18.67049863,147.7065465,OCCH,OCCH_12
-18.67048664,147.7063112,OCCH,OCCH_13
-18.67048346,147.7063299,OCCH,OCCH_14
-18.67046719,147.7062929,OCCH,OCCH_15
-18.67045563,147.7063281,OCCH,OCCH_16
-18.67044917,147.7062928,OCCH,OCCH_17
-18.67043727,147.7068578,OCCH,OCCH_18
-18.67043249,147.7066702,OCCH,OCCH_19
-18.67043199,147.7064835,OCCH,OCCH_20
-18.67043057,147.7064718,OCCH,OCCH_21
-18.67042922,147.7065433,OCCH,OCCH_22
-18.67042897,147.7063577,OCCH,OCCH_23
-18.67042788,147.7063333,OCCH,OCCH_24
-18.67042554,147.7063247,OCCH,OCCH_25
-18.67041858,147.7063558,OCCH,OCCH_26
-18.67041648,147.7067609,OCCH,OCCH_27
-18.67040483,147.7062572,OCCH,OCCH_28
-18.67040148,147.7068001,OCCH,OCCH_29
-18.67039494,147.7068034,OCCH,OCCH_30
-18.67039218,147.7067407,OCCH,OCCH_31
-18.67037927,147.706492,OCCH,OCCH_32
-18.67037365,147.7067122,OCCH,OCCH_33
-18.67036837,147.7065098,OCCH,OCCH_34
-18.67035991,147.7064092,OCCH,OCCH_35
-18.67035479,147.7067572,OCCH,OCCH_36
-18.67034809,147.7067818,OCCH,OCCH_37
-18.67030023,147.7064108,OCCH,OCCH_38
-18.67025857,147.7063633,OCCH,OCCH_39
-18.670243,147.707176,OCCH,OCCH_40
-18.67020643,147.706589,OCCH,OCCH_41
-18.670196,147.707095,OCCH,OCCH_42
-18.67018204,147.7063997,OCCH,OCCH_43
-18.67017936,147.7065452,OCCH,OCCH_44
-18.670177,147.707149,OCCH,OCCH_45
-18.6701584,147.7067162,OCCH,OCCH_46
-18.67015723,147.7066848,OCCH,OCCH_47
-18.67014432,147.7067061,OCCH,OCCH_48
-18.670143,147.707036,OCCH,OCCH_49
-18.67011314,147.7067657,OCCH,OCCH_50
-18.67010778,147.7067678,OCCH,OCCH_51
-18.67010409,147.7072681,OCCH,OCCH_52
-18.67010065,147.70676219999999,OCCH,OCCH_53
-18.67008221,147.7066505,OCCH,OCCH_54
-18.67007861,147.7064041,OCCH,OCCH_55
-18.67007819,147.7064511,OCCH,OCCH_56
-18.670077,147.707496,OCCH,OCCH_57
-18.670071,147.707474,OCCH,OCCH_58
-18.67007,147.707542,OCCH,OCCH_59
-18.670069,147.707557,OCCH,OCCH_60
-18.6700657,147.706381,OCCH,OCCH_61
-18.67005891,147.7067769,OCCH,OCCH_62
-18.67005455,147.7067585,OCCH,OCCH_63
-18.67005363,147.7062531,OCCH,OCCH_64
-18.67005237,147.7073453,OCCH,OCCH_65
-18.670052,147.707458,OCCH,OCCH_66
-18.670048,147.70725,OCCH,OCCH_67
-18.67004734,147.7065373,OCCH,OCCH_68
-18.67003838,147.7067799,OCCH,OCCH_69
-18.670037,147.707416,OCCH,OCCH_70
-18.6700367,147.707332,OCCH,OCCH_71
-18.670031,147.707207,OCCH,OCCH_72
-18.670025,147.705901,OCCH,OCCH_73
-18.67002,147.705903,OCCH,OCCH_74
-18.67001826,147.7062945,OCCH,OCCH_75
-18.67001725,147.706292,OCCH,OCCH_76
-18.67000929,147.706307,OCCH,OCCH_77
-18.67000644,147.7067526,OCCH,OCCH_78
-18.67000443,147.706693,OCCH,OCCH_79
-18.670001,147.707458,OCCH,OCCH_80
-18.66999999,147.7067157,OCCH,OCCH_81
-18.66999831,147.7062937,OCCH,OCCH_82
-18.669998,147.707449,OCCH,OCCH_83
-18.669986,147.707448,OCCH,OCCH_84
-18.669977,147.707209,OCCH,OCCH_85
-18.66996872,147.7072862,OCCH,OCCH_86
-18.66996101,147.7068039,OCCH,OCCH_87
-18.669958,147.707242,OCCH,OCCH_88
-18.66995489,147.7072745,OCCH,OCCH_89
-18.669954,147.707641,OCCH,OCCH_90
-18.66994676,147.7061994,OCCH,OCCH_91
-18.669945,147.705881,OCCH,OCCH_92
-18.669945,147.707441,OCCH,OCCH_93
-18.66994,147.705884,OCCH,OCCH_94
-18.66993989,147.7063448,OCCH,OCCH_95
-18.669939,147.705889,OCCH,OCCH_96
-18.669937,147.707434,OCCH,OCCH_97
-18.669934,147.707631,OCCH,OCCH_98
-18.66993377,147.7072742,OCCH,OCCH_99
-18.66993134,147.7061432,OCCH,OCCH_100
-18.66993017,147.7067698,OCCH,OCCH_101
-18.66992002,147.7064399,OCCH,OCCH_102
-18.66991566,147.7068665,OCCH,OCCH_103
-18.669915,147.707647,OCCH,OCCH_104
-18.669904,147.707261,OCCH,OCCH_105
-18.669899,147.707242,OCCH,OCCH_106
-18.669891,147.70765,OCCH,OCCH_107
-18.669885,147.707422,OCCH,OCCH_108
-18.66987417,147.7068563,OCCH,OCCH_109
-18.669861,147.70735,OCCH,OCCH_110
-18.66984459,147.7067902,OCCH,OCCH_111
-18.66983931,147.7060978,OCCH,OCCH_112
-18.66983738,147.7071141,OCCH,OCCH_113
-18.66983403,147.7066355,OCCH,OCCH_114
-18.669833,147.707649,OCCH,OCCH_115
-18.6698207,147.7068951,OCCH,OCCH_116
-18.66981978,147.7066694,OCCH,OCCH_117
-18.66981802,147.7061793,OCCH,OCCH_118
-18.669817,147.707237,OCCH,OCCH_119
-18.66980813,147.7061156,OCCH,OCCH_120
-18.66980729,147.7069033,OCCH,OCCH_121
-18.66979874,147.7068846,OCCH,OCCH_122
-18.669795,147.707243,OCCH,OCCH_123
-18.669792,147.707369,OCCH,OCCH_124
-18.669763,147.70738,OCCH,OCCH_125
-18.669745,147.707357,OCCH,OCCH_126
-18.669731,147.707334,OCCH,OCCH_127
-18.669634,147.706013,OCCH,OCCH_128
-18.669619,147.70699,OCCH,OCCH_129
-18.669605,147.706998,OCCH,OCCH_130
-18.669588,147.706966,OCCH,OCCH_131
-18.669571,147.7069,OCCH,OCCH_132
-18.66948,147.706859,OCCH,OCCH_133
-18.669474,147.706875,OCCH,OCCH_134
-18.669426,147.706876,OCCH,OCCH_135
-18.669365,147.706865,OCCH,OCCH_136
-18.669363,147.70688,OCCH,OCCH_137
-18.669341,147.706728,OCCH,OCCH_138
-18.669297,147.706837,OCCH,OCCH_139
-18.669294,147.706362,OCCH,OCCH_140
-18.669288,147.706917,OCCH,OCCH_141
-18.669281,147.706613,OCCH,OCCH_142
-18.669277,147.706265,OCCH,OCCH_143
-18.669272,147.706599,OCCH,OCCH_144
-18.669263,147.706531,OCCH,OCCH_145
-18.669259,147.706465,OCCH,OCCH_146
-18.669219,147.706159,OCCH,OCCH_147
-18.669165,147.705974,OCCH,OCCH_148
-18.66045,147.70259,OCCH,OCCH_149
-18.66016,147.70297,OCCH,OCCH_150
-18.653034,147.708676,OCCH,OCCH_151
-18.652112,147.718717,OCCH,OCCH_152
-18.653206,147.708533,OCCH_BA1S,OCCH_BA1S_1
-18.653034,147.708676,OCCH_BA1S,OCCH_BA1S_2
-18.653038,147.708644,OCCH_BA1S_P1,OCCH_BA1S_P1_1
-18.653174,147.70855,OCCH_BA1S_P2,OCCH_BA1S_P2_1
-18.653342,147.708605,OCCH_BA1S_P3,OCCH_BA1S_P3_1
-18.653383,147.708433,OCCH_BA1S_P4,OCCH_BA1S_P4_1
-18.660365,147.702675,OCCH_BA2S,OCCH_BA2S_1
-18.66016,147.70297,OCCH_BA2S,OCCH_BA2S_2
-18.660533,147.702401,OCCH_BA2S_P4,OCCH_BA2S_P4_1
-18.652112,147.718717,OCCH_FL1S,OCCH_FL1S_1
-18.83318052,147.6332905,OCDA,OCDA_1
-18.832615,147.6333735,OCDA,OCDA_2
-18.83192685,147.6524971,OCDA,OCDA_3
-18.83180971,147.6525841,OCDA,OCDA_4
-18.83180932,147.6526864,OCDA,OCDA_5
-18.83163711,147.6527145,OCDA,OCDA_6
-18.83160726,147.652827,OCDA,OCDA_7
-18.83150833,147.6528006,OCDA,OCDA_8
-18.82684962,147.6261352,OCDA,OCDA_9
-18.82680771,147.6263729,OCDA,OCDA_10
-18.82678843,147.6264559,OCDA,OCDA_11
-18.82677846,147.6262906,OCDA,OCDA_12
-18.82676974,147.6261748,OCDA,OCDA_13
-18.82676672,147.6262514,OCDA,OCDA_14
-18.82676664,147.6261503,OCDA,OCDA_15
-18.82676035,147.6261725,OCDA,OCDA_16
-18.826729,147.6266147,OCDA,OCDA_17
-18.82672691,147.6265971,OCDA,OCDA_18
-18.82671953,147.6261432,OCDA,OCDA_19
-18.82670411,147.626529,OCDA,OCDA_20
-18.82669237,147.6265441,OCDA,OCDA_21
-18.82668265,147.6265786,OCDA,OCDA_22
-18.8266803,147.6264692,OCDA,OCDA_23
-18.82666832,147.626516,OCDA,OCDA_24
-18.82666279,147.6265107,OCDA,OCDA_25
-18.82664342,147.6265606,OCDA,OCDA_26
-18.82662498,147.6266273,OCDA,OCDA_27
-18.82662272,147.6266278,OCDA,OCDA_28
-18.82661191,147.6266073,OCDA,OCDA_29
-18.82659473,147.626247,OCDA,OCDA_30
-18.82659397,147.6265939,OCDA,OCDA_31
-18.8265876,147.6263021,OCDA,OCDA_32
-18.82655139,147.6263559,OCDA,OCDA_33
-18.82653471,147.6262405,OCDA,OCDA_34
-18.82648459,147.6263522,OCDA,OCDA_35
-18.82646891,147.6262399,OCDA,OCDA_36
-18.82638451,147.6262119,OCDA,OCDA_37
-18.82638115,147.6262713,OCDA,OCDA_38
-18.82631795,147.6263185,OCDA,OCDA_39
-18.82631301,147.6263009,OCDA,OCDA_40
-18.82629801,147.6263906,OCDA,OCDA_41
-18.826015,147.626526,OCDA,OCDA_42
-18.826001,147.626555,OCDA,OCDA_43
-18.82600078,147.6262603,OCDA,OCDA_44
-18.825988,147.62659,OCDA,OCDA_45
-18.825987,147.626538,OCDA,OCDA_46
-18.825978,147.626527,OCDA,OCDA_47
-18.825974,147.626483,OCDA,OCDA_48
-18.825968,147.626451,OCDA,OCDA_49
-18.825964,147.626623,OCDA,OCDA_50
-18.825962,147.626476,OCDA,OCDA_51
-18.825956,147.626479,OCDA,OCDA_52
-18.82594,147.626663,OCDA,OCDA_53
-18.82592,147.626429,OCDA,OCDA_54
-18.825906,147.626386,OCDA,OCDA_55
-18.825902,147.626646,OCDA,OCDA_56
-18.8259,147.62727,OCDA,OCDA_57
-18.825885,147.626673,OCDA,OCDA_58
-18.825883,147.626682,OCDA,OCDA_59
-18.825882,147.626386,OCDA,OCDA_60
-18.825879,147.626661,OCDA,OCDA_61
-18.825875,147.62662,OCDA,OCDA_62
-18.825873,147.62664,OCDA,OCDA_63
-18.825871,147.626419,OCDA,OCDA_64
-18.825865,147.626609,OCDA,OCDA_65
-18.825859,147.626415,OCDA,OCDA_66
-18.82579694,147.6264594,OCDA,OCDA_67
-18.82579,147.626481,OCDA,OCDA_68
-18.82577,147.626469,OCDA,OCDA_69
-18.82576995,147.6264861,OCDA,OCDA_70
-18.825767,147.62643,OCDA,OCDA_71
-18.825762,147.626444,OCDA,OCDA_72
-18.825755,147.626447,OCDA,OCDA_73
-18.82570289,147.6265722,OCDA,OCDA_74
-18.825689,147.626434,OCDA,OCDA_75
-18.82567716,147.6272135,OCDA,OCDA_76
-18.82567682,147.6264331,OCDA,OCDA_77
-18.82565117,147.6266666,OCDA,OCDA_78
-18.82562092,147.6266302,OCDA,OCDA_79
-18.82562,147.626455,OCDA,OCDA_80
-18.82561999,147.6266616,OCDA,OCDA_81
-18.825615,147.626457,OCDA,OCDA_82
-18.82559761,147.6266398,OCDA,OCDA_83
-18.825596,147.626534,OCDA,OCDA_84
-18.8255599,147.6266382,OCDA,OCDA_85
-18.82554523,147.626808,OCDA,OCDA_86
-18.82553106,147.6267352,OCDA,OCDA_87
-18.82552419,147.6267356,OCDA,OCDA_88
-18.82551405,147.6264275,OCDA,OCDA_89
-18.82550684,147.6264477,OCDA,OCDA_90
-18.825503,147.626439,OCDA,OCDA_91
-18.82549762,147.62691709999999,OCDA,OCDA_92
-18.825492,147.62644,OCDA,OCDA_93
-18.82549116,147.6267391,OCDA,OCDA_94
-18.82548773,147.6265585,OCDA,OCDA_95
-18.82548689,147.6265579,OCDA,OCDA_96
-18.825484,147.626413,OCDA,OCDA_97
-18.82548119,147.6268675,OCDA,OCDA_98
-18.825474,147.626425,OCDA,OCDA_99
-18.82547365,147.6265724,OCDA,OCDA_100
-18.825469,147.626454,OCDA,OCDA_101
-18.82546484,147.6268599,OCDA,OCDA_102
-18.82545881,147.6267491,OCDA,OCDA_103
-18.8254578,147.6264787,OCDA,OCDA_104
-18.82545504,147.6265292,OCDA,OCDA_105
-18.825455,147.626416,OCDA,OCDA_106
-18.82545336,147.6268257,OCDA,OCDA_107
-18.82544867,147.6267423,OCDA,OCDA_108
-18.82544758,147.6268708,OCDA,OCDA_109
-18.825446,147.626433,OCDA,OCDA_110
-18.825442,147.626479,OCDA,OCDA_111
-18.825441,147.626639,OCDA,OCDA_112
-18.82543249,147.6266186,OCDA,OCDA_113
-18.8254314,147.6267185,OCDA,OCDA_114
-18.82540433,147.6267076,OCDA,OCDA_115
-18.82540223,147.6267524,OCDA,OCDA_116
-18.8254,147.626624,OCDA,OCDA_117
-18.825385,147.62658,OCDA,OCDA_118
-18.82538228,147.6267284,OCDA,OCDA_119
-18.8253822,147.6267019,OCDA,OCDA_120
-18.825382,147.626606,OCDA,OCDA_121
-18.82537415,147.626795,OCDA,OCDA_122
-18.825365,147.626494,OCDA,OCDA_123
-18.825355,147.626527,OCDA,OCDA_124
-18.825317,147.626702,OCDA,OCDA_125
-18.825315,147.626725,OCDA,OCDA_126
-18.825289,147.626655,OCDA,OCDA_127
-18.82526527,147.6269275,OCDA,OCDA_128
-18.825247,147.626596,OCDA,OCDA_129
-18.82521741,147.626934,OCDA,OCDA_130
-18.825202,147.626635,OCDA,OCDA_131
-18.825193,147.626659,OCDA,OCDA_132
-18.82517776,147.6269794,OCDA,OCDA_133
-18.82517148,147.6270664,OCDA,OCDA_134
-18.81968177,147.663926,OCDA,OCDA_135
-18.81961901,147.6637135,OCDA,OCDA_136
-18.8194875,147.663784,OCDA,OCDA_137
-18.81938248,147.663904,OCDA,OCDA_138
-18.819375,147.664025,OCDA,OCDA_139
-18.81929652,147.6639395,OCDA,OCDA_140
-18.819265,147.66417,OCDA,OCDA_141
-18.81925,147.66413,OCDA,OCDA_142
-18.8192,147.66391,OCDA,OCDA_143
-18.81449451,147.637185,OCDA,OCDA_144
-18.81448,147.6372,OCDA,OCDA_145
-18.81445,147.63709,OCDA,OCDA_146
-18.81441,147.63697,OCDA,OCDA_147
-18.814315,147.6369,OCDA,OCDA_148
-18.805915,147.668855,OCDA,OCDA_149
-18.805735,147.66876,OCDA,OCDA_150
-18.80573,147.66856,OCDA,OCDA_151
-18.80563,147.66845,OCDA,OCDA_152
-18.805595,147.66861,OCDA,OCDA_153
-18.805575,147.66835,OCDA,OCDA_154
-18.82579,147.62735,OCDA_BA1D,OCDA_BA1D_1
-18.82578,147.627365,OCDA_BA1D_P3,OCDA_BA1D_P3_1
-18.8259,147.62727,OCDA_BA1S,OCDA_BA1S_1
-18.8259,147.62727,OCDA_BA1S_P1,OCDA_BA1S_P1_1
-18.8259,147.62727,OCDA_BA1S_P2,OCDA_BA1S_P2_1
-18.8259,147.62727,OCDA_BA1S_P3,OCDA_BA1S_P3_1
-18.814495,147.637185,OCDA_BA2S_P1,OCDA_BA2S_P1_1
-18.80592,147.6688,OCDA_FL1D,OCDA_FL1D_1
-18.805915,147.668855,OCDA_FL1D_P1,OCDA_FL1D_P1_1
-18.80575,147.6686,OCDA_FL1S,OCDA_FL1S_1
-18.805835,147.66868,OCDA_FL1S_P1,OCDA_FL1S_P1_1
-18.805575,147.66835,OCDA_FL1S_P4,OCDA_FL1S_P4_1
-18.81966,147.66394,OCDA_FR1D,OCDA_FR1D_1
-18.819682,147.663926,OCDA_FR1D_P1,OCDA_FR1D_P1_1
-18.8192,147.66391,OCDA_FR1S,OCDA_FR1S_1
-18.819619,147.663714,OCDA_FR1S_P1,OCDA_FR1S_P1_1
-18.819488,147.663784,OCDA_FR1S_P2,OCDA_FR1S_P2_1
-18.83191,147.65257,OCDA_FR2D,OCDA_FR2D_1
-18.83187,147.6525,OCDA_FR2S,OCDA_FR2S_1
-18.831927,147.652497,OCDA_FR2S_P1,OCDA_FR2S_P1_1
-18.831637,147.652715,OCDA_FR2S_P3,OCDA_FR2S_P3_1
-18.833,147.63338,OCDA_LA1S,OCDA_LA1S_1
-18.832909,147.633422,OCDA_LA1S_P2,OCDA_LA1S_P2_1
-18.833181,147.633291,OCDA_LA1S_P4,OCDA_LA1S_P4_1
-18.83125,147.63316,OCDA_LA2S,OCDA_LA2S_1
-18.949567,147.6928,OCLB,OCLB_1
-18.949409,147.701664,OCLB,OCLB_2
-18.949407,147.692884,OCLB,OCLB_3
-18.949405,147.7016985,OCLB,OCLB_4
-18.9493795,147.701859,OCLB,OCLB_5
-18.949362,147.7021085,OCLB,OCLB_6
-18.949138,147.6930675,OCLB,OCLB_7
-18.949114,147.693065,OCLB,OCLB_8
-18.944082,147.699448,OCLB,OCLB_9
-18.9440645,147.699442,OCLB,OCLB_10
-18.944012,147.699129,OCLB,OCLB_11
-18.943966,147.699309,OCLB,OCLB_12
-18.9439165,147.699257,OCLB,OCLB_13
-18.949348,147.692927,OCLB_BA1S,OCLB_BA1S_1
-18.949114,147.693065,OCLB_BA1S,OCLB_BA1S_2
-18.949138,147.693068,OCLB_BA1S_P1,OCLB_BA1S_P1_1
-18.949567,147.6928,OCLB_BA1S_P4,OCLB_BA1S_P4_1
-18.944062,147.699285,OCLB_FL1S,OCLB_FL1S_1
-18.944065,147.699442,OCLB_FL1S_P1,OCLB_FL1S_P1_1
-18.943917,147.699257,OCLB_FL1S_P3,OCLB_FL1S_P3_1
-18.949382,147.701909,OCLB_LA1S,OCLB_LA1S_1
-14.698135,145.445475,ONLI,ONLI_1
-14.6980975,145.445447,ONLI,ONLI_2
-14.691274,145.46938,ONLI,ONLI_3
-14.686861,145.454972,ONLI,ONLI_4
-14.685111,145.466972,ONLI,ONLI_5
-14.684389,145.44,ONLI,ONLI_6
-14.6835,145.450361,ONLI,ONLI_7
-14.679194,145.443583,ONLI,ONLI_8
-14.658139,145.451583,ONLI,ONLI_9
-14.649549,145.493068,ONLI,ONLI_10
-14.650714,145.450096,ONLI_BA1S_P1,ONLI_BA1S_P1_1
-14.650714,145.450096,ONLI_BA1S_P3,ONLI_BA1S_P3_1
-14.667794,145.441894,ONLI_BA2S,ONLI_BA2S_1
-14.698098,145.445447,ONLI_FL1S,ONLI_FL1S_1
-14.6980975,145.445447,ONLI_FL1S,ONLI_FL1S_2
-14.691274,145.46938,ONLI_FR1S,ONLI_FR1S_1
-14.69179,145.469116,ONLI_FR1S_P1,ONLI_FR1S_P1_1
-14.691434,145.469348,ONLI_FR1S_P2,ONLI_FR1S_P2_1
-14.691301,145.469412,ONLI_FR1S_P3,ONLI_FR1S_P3_1
-14.691127,145.469436,ONLI_FR1S_P4,ONLI_FR1S_P4_1
-14.649439,145.492935,ONLI_FR2S,ONLI_FR2S_1
-14.649595,145.493099,ONLI_FR2S_P1,ONLI_FR2S_P1_1
-14.649549,145.493068,ONLI_FR2S_P2,ONLI_FR2S_P2_1
