vcf_name,sequence_comments,sample_name,batch,lane,short_name,individualID,reef_code,EcoLocationID,site_code,lat,lon,colony_depth,EcoPlotDepthinmeters,reef,site,depth_category,zone,plot,colony_depth_m,colony_size_cm,year,habitat,habitat_full,comments_coords,comments_depth,main cluster,parent_cluster,cluster,sub_cluster,lineage_mito,lineage_wgs,comments_haplotypes
RRAP-ECO03-2022-Shys-OCLB-BLCH169B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH169B,batch1,L2,OCLB-BLCH169B,BLCH169B,OCLB,OCLB_FL1S_P1,OCLB_FL1S,-18.9440645,147.699442,4.5,4.5,Little Broadhurst,Flank1,5m,Shallow,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2184_L1,,RRAP-ECO03-2023-Shys-OCLB-2184,batch1,L1,OCLB-2184,2184,OCLB,OCLB_FL1S_P1,OCLB_FL1S,-18.9440645,147.699442,4.5,4.5,Little Broadhurst,Flank1,5m,Shallow,Plot1,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-OCLB-BLCH175B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH175B,batch1,L2,OCLB-BLCH175B,BLCH175B,OCLB,OCLB_FL1S_P1,OCLB_FL1S,-18.9440645,147.699442,4.5,4.5,Little Broadhurst,Flank1,5m,Shallow,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-OCLB-BLCH167B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH167B,batch1,L2,OCLB-BLCH167B,BLCH167B,OCLB,OCLB_FL1S_P1,OCLB_FL1S,-18.9440645,147.699442,4.5,4.5,Little Broadhurst,Flank1,5m,Shallow,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-OCLB-BLCH178B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH178B,batch1,L2,OCLB-BLCH178B,BLCH178B,OCLB,OCLB_FL1S_P2,OCLB_FL1S,-18.943966,147.699309,3.9,3.9,Little Broadhurst,Flank1,5m,Shallow,Plot2,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2190_L1,,RRAP-ECO03-2023-Shys-OCLB-2190,batch1,L1,OCLB-2190,2190,OCLB,OCLB_FL1S_P2,OCLB_FL1S,-18.943966,147.699309,3.9,3.9,Little Broadhurst,Flank1,5m,Shallow,Plot2,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-OCLB-BLCH180B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH180B,batch1,L2,OCLB-BLCH180B,BLCH180B,OCLB,OCLB_FL1S_P2,OCLB_FL1S,-18.943966,147.699309,3.9,3.9,Little Broadhurst,Flank1,5m,Shallow,Plot2,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2219_L1,,RRAP-ECO03-2023-Shys-OCLB-2219,batch1,L1,OCLB-2219,2219,OCLB,OCLB_FL1S_P3,OCLB_FL1S,-18.9439165,147.699257,5.8,5.8,Little Broadhurst,Flank1,5m,Shallow,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-OCLB-BLCH183B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH183B,batch1,L2,OCLB-BLCH183B,BLCH183B,OCLB,OCLB_FL1S_P3,OCLB_FL1S,-18.9439165,147.699257,5.8,5.8,Little Broadhurst,Flank1,5m,Shallow,Plot3,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2221_L1,,RRAP-ECO03-2023-Shys-OCLB-2221,batch1,L1,OCLB-2221,2221,OCLB,OCLB_FL1S_P3,OCLB_FL1S,-18.9439165,147.699257,5.8,5.8,Little Broadhurst,Flank1,5m,Shallow,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-OCLB-BLCH181B_L2,,RRAP-ECO03-2022-Shys-OCLB-BLCH181B,batch1,L2,OCLB-BLCH181B,BLCH181B,OCLB,OCLB_FL1S_P3,OCLB_FL1S,-18.9439165,147.699257,5.8,5.8,Little Broadhurst,Flank1,5m,Shallow,Plot3,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2223_L1,,RRAP-ECO03-2023-Shys-OCLB-2223,batch1,L1,OCLB-2223,2223,OCLB,OCLB_FL1S_P4,OCLB_FL1S,-18.944012,147.699129,4.6,4.6,Little Broadhurst,Flank1,5m,Shallow,Plot4,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2161_L1,,RRAP-ECO03-2023-Shys-OCLB-2161,batch1,L1,OCLB-2161,2161,OCLB,OCLB_LA1S_P1,OCLB_LA1S,-18.949405,147.7016985,3.2,3.2,Little Broadhurst,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2179_L1,,RRAP-ECO03-2023-Shys-OCLB-2179,batch1,L1,OCLB-2179,2179,OCLB,OCLB_LA1S_P1,OCLB_LA1S,-18.949405,147.7016985,3.2,3.2,Little Broadhurst,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2160_L1,,RRAP-ECO03-2023-Shys-OCLB-2160,batch1,L1,OCLB-2160,2160,OCLB,OCLB_LA1S_P1,OCLB_LA1S,-18.949405,147.7016985,3.2,3.2,Little Broadhurst,Lagoon1,5m,Shallow,Plot1,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2172_L2,,RRAP-ECO03-2023-Shys-OCLB-2172,batch1,L2,OCLB-2172,2172,OCLB,OCLB_LA1S_P2,OCLB_LA1S,-18.9493795,147.701859,3.6,3.6,Little Broadhurst,Lagoon1,5m,Shallow,Plot2,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-OCLB-2165_L1,,RRAP-ECO03-2023-Shys-OCLB-2165,batch1,L1,OCLB-2165,2165,OCLB,OCLB_LA1S_P4,OCLB_LA1S,-18.949362,147.7021085,3.6,3.6,Little Broadhurst,Lagoon1,5m,Shallow,Plot4,NA,NA,2023,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2961_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-2961,batch1,L3,ONLI-2961,2961,ONLI,ONLI_BV1S_P1,ONLI_BV1S,-14.684389,145.44,3.7,3.7,Lizard,NA,5m,Shallow,NA,3.7,45,2023,Back,BigVicki1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2963_L3,,RRAP-ECO03-2023-Shys-ONLI-2963,batch1,L3,ONLI-2963,2963,ONLI,ONLI_BV1S_P1,ONLI_BV1S,-14.684389,145.44,3.6,3.6,Lizard,NA,5m,Shallow,NA,3.6,19,2023,Back,BigVicki1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2951_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-2951,batch1,L3,ONLI-2951,2951,ONLI,ONLI_BV1S_P3,ONLI_BV1S,-14.684389,145.44,2.4,2.4,Lizard,NA,5m,Shallow,NA,2.4,14,2023,Back,BigVicki1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2954_L3,,RRAP-ECO03-2023-Shys-ONLI-2954,batch1,L3,ONLI-2954,2954,ONLI,ONLI_BV1S_P3,ONLI_BV1S,-14.684389,145.44,2.6,2.6,Lizard,NA,5m,Shallow,NA,2.6,13,2023,Back,BigVicki1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2947_L3,,RRAP-ECO03-2023-Shys-ONLI-2947,batch1,L3,ONLI-2947,2947,ONLI,ONLI_BV1S_P4,ONLI_BV1S,-14.684389,145.44,1.8,1.8,Lizard,NA,5m,Shallow,NA,1.8,15.5,2023,Back,BigVicki1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2946_L2,,RRAP-ECO03-2023-Shys-ONLI-2946,batch1,L2,ONLI-2946,2946,ONLI,ONLI_BV1S_P4,ONLI_BV1S,-14.684389,145.44,1.9,1.9,Lizard,NA,5m,Shallow,NA,1.9,15,2023,Back,BigVicki1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3034_L1,,RRAP-ECO03-2023-Shys-ONLI-3034,batch1,L1,ONLI-3034,3034,ONLI,ONLI_CN1S,ONLI_CN1S,-14.658139,145.451583,2.3,2.3,Lizard,NA,5m,Shallow,NA,2.3,25,2023,Back,ClamNorth1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3032_L1,,RRAP-ECO03-2023-Shys-ONLI-3032,batch1,L1,ONLI-3032,3032,ONLI,ONLI_CN1S_P1,ONLI_CN1S,-14.658139,145.451583,2.8,2.8,Lizard,NA,5m,Shallow,NA,2.8,4,2023,Back,ClamNorth1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3033_L1,,RRAP-ECO03-2023-Shys-ONLI-3033,batch1,L1,ONLI-3033,3033,ONLI,ONLI_CN1S_P1,ONLI_CN1S,-14.658139,145.451583,3.5,3.5,Lizard,NA,5m,Shallow,NA,3.5,4,2023,Back,ClamNorth1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3028_L1,,RRAP-ECO03-2023-Shys-ONLI-3028,batch1,L1,ONLI-3028,3028,ONLI,ONLI_CN1S_P4,ONLI_CN1S,-14.658139,145.451583,3.3,3.3,Lizard,NA,5m,Shallow,NA,3.3,18,2023,Back,ClamNorth1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2292_L2,,RRAP-ECO03-2023-Shys-ONLI-2292,batch1,L2,ONLI-2292,2292,ONLI,ONLI_FL1S_P3,ONLI_FL1S,-14.698135,145.445475,3.9,3.9,Lizard,Flank1,5m,Shallow,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2284_L1,,RRAP-ECO03-2023-Shys-ONLI-2284,batch1,L1,ONLI-2284,2284,ONLI,ONLI_FR2S_P2,ONLI_FR2S,-14.649549,145.493068,4.6,4.6,Lizard,Front2,5m,Shallow,Plot2,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2991_L1,,RRAP-ECO03-2023-Shys-ONLI-2991,batch1,L1,ONLI-2991,2991,ONLI,ONLI_LA2S_P1,ONLI_LA2S,-14.686861,145.454972,1.2,1.2,Lizard,NA,5m,Shallow,NA,1.2,>50,2023,Lagoon,Lagoon2,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2989_L1,,RRAP-ECO03-2023-Shys-ONLI-2989,batch1,L1,ONLI-2989,2989,ONLI,ONLI_LA2S_P1,ONLI_LA2S,-14.686861,145.454972,1.3,1.3,Lizard,NA,5m,Shallow,NA,1.3,26,2023,Lagoon,Lagoon2,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2993_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-2993,batch1,L3,ONLI-2993,2993,ONLI,ONLI_LA2S_P2,ONLI_LA2S,-14.686861,145.454972,1.7,1.7,Lizard,NA,5m,Shallow,NA,1.7,17,2023,Lagoon,Lagoon2,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2996_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-2996,batch1,L3,ONLI-2996,2996,ONLI,ONLI_LA2S_P3,ONLI_LA2S,-14.686861,145.454972,1.8,1.8,Lizard,NA,5m,Shallow,NA,1.8,10,2023,Lagoon,Lagoon2,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3000_L1,,RRAP-ECO03-2023-Shys-ONLI-3000,batch1,L1,ONLI-3000,3000,ONLI,ONLI_LA2S_P4,ONLI_LA2S,-14.686861,145.454972,1.5,1.5,Lizard,NA,5m,Shallow,NA,1.5,50,2023,Lagoon,Lagoon2,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2926_L1,,RRAP-ECO03-2023-Shys-ONLI-2926,batch1,L1,ONLI-2926,2926,ONLI,ONLI_LO1S_P4,ONLI_LO1S,-14.6835,145.450361,1.8,1.8,Lizard,NA,5m,Shallow,NA,1.8,30,2023,Lagoon,Loomis1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2967_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-2967,batch1,L3,ONLI-2967,2967,ONLI,ONLI_RB1S_P1,ONLI_RB1S,-14.679194,145.443583,5,5,Lizard,NA,5m,Shallow,NA,5,20,2023,Back,Research1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2966_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-2966,batch1,L3,ONLI-2966,2966,ONLI,ONLI_RB1S_P1,ONLI_RB1S,-14.679194,145.443583,5.4,5.4,Lizard,NA,5m,Shallow,NA,5.4,6,2023,Back,Research1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2970_L3,,RRAP-ECO03-2023-Shys-ONLI-2970,batch1,L3,ONLI-2970,2970,ONLI,ONLI_RB1S_P1,ONLI_RB1S,-14.679194,145.443583,5,5,Lizard,NA,5m,Shallow,NA,5,20,2023,Back,Research1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2980_L2,,RRAP-ECO03-2023-Shys-ONLI-2980,batch1,L2,ONLI-2980,2980,ONLI,ONLI_RB1S_P3,ONLI_RB1S,-14.679194,145.443583,5,5,Lizard,NA,5m,Shallow,NA,5,20,2023,Back,Research1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-2982_L3,,RRAP-ECO03-2023-Shys-ONLI-2982,batch1,L3,ONLI-2982,2982,ONLI,ONLI_RB1S_P4,ONLI_RB1S,-14.679194,145.443583,4.6,4.6,Lizard,NA,5m,Shallow,NA,4.6,20,2023,Back,Research1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3008_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-3008,batch1,L3,ONLI-3008,3008,ONLI,ONLI_TA1S_P1,ONLI_TA1S,-14.685111,145.466972,1.2,1.2,Lizard,NA,5m,Shallow,NA,1.2,20,2023,Lagoon,Tail1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3007_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-3007,batch1,L3,ONLI-3007,3007,ONLI,ONLI_TA1S_P1,ONLI_TA1S,-14.685111,145.466972,1.3,1.3,Lizard,NA,5m,Shallow,NA,1.3,27,2023,Lagoon,Tail1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3002_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-3002,batch1,L3,ONLI-3002,3002,ONLI,ONLI_TA1S_P1,ONLI_TA1S,-14.685111,145.466972,1.9,1.9,Lizard,NA,5m,Shallow,NA,1.9,8,2023,Lagoon,Tail1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3005_L2,,RRAP-ECO03-2023-Shys-ONLI-3005,batch1,L2,ONLI-3005,3005,ONLI,ONLI_TA1S_P1,ONLI_TA1S,-14.685111,145.466972,1.7,1.7,Lizard,NA,5m,Shallow,NA,1.7,15,2023,Lagoon,Tail1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-ONLI-3014_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-ONLI-3014,batch1,L3,ONLI-3014,3014,ONLI,ONLI_TA1S_P2,ONLI_TA1S,-14.685111,145.466972,2.5,2.5,Lizard,NA,5m,Shallow,NA,2.5,20,2023,Lagoon,Tail1,original coordinates,computer depth,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1639_L2,,RRAP-ECO03-2022-Shys-ONMO-1639,batch1,L2,ONMO-1639,1639,ONMO,ONMO_LA1S_P1,ONMO_LA1S,-16.8599555,146.225459,3.6,3.6,Moore,Lagoon1,5m,Shallow,Plot1,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1642_L2,,RRAP-ECO03-2022-Shys-ONMO-1642,batch1,L2,ONMO-1642,1642,ONMO,ONMO_LA1S_P1,ONMO_LA1S,-16.8599555,146.225459,3.6,3.6,Moore,Lagoon1,5m,Shallow,Plot1,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1652_L2,,RRAP-ECO03-2022-Shys-ONMO-1652,batch1,L2,ONMO-1652,1652,ONMO,ONMO_LA1S_P2,ONMO_LA1S,-16.8599545,146.2257745,4.2,4.2,Moore,Lagoon1,5m,Shallow,Plot2,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1653_L2,,RRAP-ECO03-2022-Shys-ONMO-1653,batch1,L2,ONMO-1653,1653,ONMO,ONMO_LA1S_P2,ONMO_LA1S,-16.8599545,146.2257745,4.2,4.2,Moore,Lagoon1,5m,Shallow,Plot2,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1655_L2,,RRAP-ECO03-2022-Shys-ONMO-1655,batch1,L2,ONMO-1655,1655,ONMO,ONMO_LA1S_P3,ONMO_LA1S,-16.8598625,146.2258965,3.9,3.9,Moore,Lagoon1,5m,Shallow,Plot3,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1644_L2,,RRAP-ECO03-2022-Shys-ONMO-1644,batch1,L2,ONMO-1644,1644,ONMO,ONMO_LA1S_P3,ONMO_LA1S,-16.8598625,146.2258965,3.9,3.9,Moore,Lagoon1,5m,Shallow,Plot3,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1635_L2,,RRAP-ECO03-2022-Shys-ONMO-1635,batch1,L2,ONMO-1635,1635,ONMO,ONMO_LA1S_P3,ONMO_LA1S,-16.8598625,146.2258965,3.9,3.9,Moore,Lagoon1,5m,Shallow,Plot3,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1654_L2,,RRAP-ECO03-2022-Shys-ONMO-1654,batch1,L2,ONMO-1654,1654,ONMO,ONMO_LA1S_P4,ONMO_LA1S,-16.8597595,146.225918,4.1,4.1,Moore,Lagoon1,5m,Shallow,Plot4,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-ONMO-1658_L2,,RRAP-ECO03-2022-Shys-ONMO-1658,batch1,L2,ONMO-1658,1658,ONMO,ONMO_LA1S_P4,ONMO_LA1S,-16.8597595,146.225918,4.1,4.1,Moore,Lagoon1,5m,Shallow,Plot4,NA,NA,2022,Lagoon,Lagoon1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH253B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH253B,batch1,L2,PAPE-BLCH253B,BLCH253B,PAPE,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH254B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH254B,batch1,L2,PAPE-BLCH254B,BLCH254B,PAPE,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH251B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH251B,batch1,L2,PAPE-BLCH251B,BLCH251B,PAPE,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2050_L2,,RRAP-ECO03-2023-Shys-PAPE-2050,batch1,L2,PAPE-2050,2050,PAPE,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2049_L2,,RRAP-ECO03-2023-Shys-PAPE-2049,batch1,L2,PAPE-2049,2049,PAPE,PAPE_BA1S_P1,PAPE_BA1S,-18.5505295,146.4884325,2.5,2.5,Pelorus,Back1,5m,Shallow,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH257B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH257B,batch1,L2,PAPE-BLCH257B,BLCH257B,PAPE,PAPE_BA1S_P2,PAPE_BA1S,-18.55071,146.488428,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot2,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH256B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH256B,batch1,L2,PAPE-BLCH256B,BLCH256B,PAPE,PAPE_BA1S_P2,PAPE_BA1S,-18.55071,146.488428,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot2,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH260B_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH260B,batch1,L2,PAPE-BLCH260B,BLCH260B,PAPE,PAPE_BA1S_P2,PAPE_BA1S,-18.55071,146.488428,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot2,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH250A_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH250A,batch1,L2,PAPE-BLCH250A,BLCH250A,PAPE,PAPE_BA1S_P3,PAPE_BA1S,-18.550857,146.4884365,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot3,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH246A_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH246A,batch1,L2,PAPE-BLCH246A,BLCH246A,PAPE,PAPE_BA1S_P3,PAPE_BA1S,-18.550857,146.4884365,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot3,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH247A_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH247A,batch1,L2,PAPE-BLCH247A,BLCH247A,PAPE,PAPE_BA1S_P3,PAPE_BA1S,-18.550857,146.4884365,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot3,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH248A_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH248A,batch1,L2,PAPE-BLCH248A,BLCH248A,PAPE,PAPE_BA1S_P3,PAPE_BA1S,-18.550857,146.4884365,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot3,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH249A_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH249A,batch1,L2,PAPE-BLCH249A,BLCH249A,PAPE,PAPE_BA1S_P3,PAPE_BA1S,-18.550857,146.4884365,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot3,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2022-Shys-PAPE-BLCH245A_L2,,RRAP-ECO03-2022-Shys-PAPE-BLCH245A,batch1,L2,PAPE-BLCH245A,BLCH245A,PAPE,PAPE_BA1S_P3,PAPE_BA1S,-18.550857,146.4884365,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot3,NA,NA,2022,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
RRAP-ECO03-2023-Shys-PAPE-2062_L3,,RRAP-ECO03-2023-Shys-PAPE-2062,batch1,L3,PAPE-2062,2062,PAPE,PAPE_BA1S_P3,PAPE_BA1S,-18.550857,146.4884365,2.4,2.4,Pelorus,Back1,5m,Shallow,Plot3,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,3,5,5,5,HostB,HostB,HostB
