decimalLatitude,decimalLongitude,locationID_short,locationID,clusterID_num,clusterID.x,clusterID.y,clusterID.x.x,clusterID.y.y,clusterID
-16.93949279,145.9830416,FITI,FITI_60,31,NA,NA,FITI_7,NA,FITI_3
-16.939483,145.983211,FITI,FITI_61,31,NA,NA,FITI_7,NA,FITI_3
-16.939475,145.983145,FITI,FITI_62,31,NA,NA,FITI_7,NA,FITI_3
-16.93947326,145.9830044,FITI,FITI_63,31,NA,NA,FITI_7,NA,FITI_3
-16.939471,145.983233,FITI,FITI_64,31,NA,NA,FITI_7,NA,FITI_3
-16.93946371,145.9829801,FITI,FITI_65,31,NA,NA,FITI_7,NA,FITI_3
-16.93946329,145.9829874,FITI,FITI_66,31,NA,NA,FITI_7,NA,FITI_3
-16.93946128,145.9831852,FITI,FITI_67,31,NA,NA,FITI_7,NA,FITI_3
-16.93945834,145.982919,FITI,FITI_68,31,NA,NA,FITI_7,NA,FITI_3
-16.939455,145.983239,FITI,FITI_69,31,NA,NA,FITI_7,NA,FITI_3
-16.939449,145.983199,FITI,FITI_70,31,NA,NA,FITI_7,NA,FITI_3
-16.93944736,145.9829049,FITI,FITI_71,31,NA,NA,FITI_7,NA,FITI_3
-16.939429,145.983267,FITI,FITI_72,31,NA,NA,FITI_7,NA,FITI_3
-16.93942079,145.9830759,FITI,FITI_73,31,NA,NA,FITI_7,NA,FITI_3
-16.93941032,145.9831409,FITI,FITI_74,31,NA,NA,FITI_7,NA,FITI_3
-16.93941,145.983185,FITI,FITI_75,31,NA,NA,FITI_7,NA,FITI_3
-16.93940738,145.9831092,FITI,FITI_76,31,NA,NA,FITI_7,NA,FITI_3
-16.93938492,145.9830153,FITI,FITI_77,31,NA,NA,FITI_7,NA,FITI_3
-16.93937,145.983326,FITI,FITI_78,31,NA,NA,FITI_7,NA,FITI_3
-16.93936765,145.9830489,FITI,FITI_79,31,NA,NA,FITI_7,NA,FITI_3
-16.939362,145.983304,FITI,FITI_80,31,NA,NA,FITI_7,NA,FITI_3
-16.939347,145.983298,FITI,FITI_81,31,NA,NA,FITI_7,NA,FITI_3
-16.9393467,145.9829122,FITI,FITI_82,31,NA,NA,FITI_7,NA,FITI_3
-16.93933966,145.9830203,FITI,FITI_83,31,NA,NA,FITI_7,NA,FITI_3
-16.939337,145.98332,FITI,FITI_84,31,NA,NA,FITI_7,NA,FITI_3
-16.93933505,145.9829629,FITI,FITI_85,31,NA,NA,FITI_7,NA,FITI_3
-16.93933412,145.9829962,FITI,FITI_86,31,NA,NA,FITI_7,NA,FITI_3
-16.939323,145.983237,FITI,FITI_87,31,NA,NA,FITI_7,NA,FITI_3
-16.939306,145.983211,FITI,FITI_88,31,NA,NA,FITI_7,NA,FITI_3
-16.93929045,145.9829412,FITI,FITI_89,31,NA,NA,FITI_7,NA,FITI_3
-16.939279,145.983202,FITI,FITI_90,31,NA,NA,FITI_7,NA,FITI_3
-16.939275,145.98328,FITI,FITI_91,31,NA,NA,FITI_7,NA,FITI_3
-16.939263,145.983219,FITI,FITI_92,31,NA,NA,FITI_7,NA,FITI_3
-16.939258,145.98321,FITI,FITI_93,31,NA,NA,FITI_7,NA,FITI_3
-16.939251,145.983187,FITI,FITI_94,31,NA,NA,FITI_7,NA,FITI_3
-16.93924,145.983299,FITI,FITI_95,31,NA,NA,FITI_7,NA,FITI_3
-16.939238,145.983213,FITI,FITI_96,31,NA,NA,FITI_7,NA,FITI_3
-16.939234,145.983341,FITI,FITI_97,31,NA,NA,FITI_7,NA,FITI_3
-16.939233,145.98334,FITI,FITI_98,31,NA,NA,FITI_7,NA,FITI_3
-16.939203,145.983349,FITI,FITI_99,31,NA,NA,FITI_7,NA,FITI_3
-16.939198,145.983105,FITI,FITI_100,31,NA,NA,FITI_7,NA,FITI_3
-16.939196,145.98334,FITI,FITI_101,31,NA,NA,FITI_7,NA,FITI_3
-16.93916,145.983095,FITI,FITI_102,31,NA,NA,FITI_7,NA,FITI_3
-16.939144,145.983059,FITI,FITI_103,31,NA,NA,FITI_7,NA,FITI_3
-16.939136,145.983175,FITI,FITI_104,31,NA,NA,FITI_7,NA,FITI_3
-16.939136,145.983263,FITI,FITI_105,31,NA,NA,FITI_7,NA,FITI_3
-16.939122,145.983147,FITI,FITI_106,31,NA,NA,FITI_7,NA,FITI_3
-16.939122,145.983319,FITI,FITI_107,31,NA,NA,FITI_7,NA,FITI_3
-16.939105,145.983155,FITI,FITI_108,31,NA,NA,FITI_7,NA,FITI_3
-16.939078,145.983124,FITI,FITI_109,31,NA,NA,FITI_7,NA,FITI_3
-16.939077,145.983153,FITI,FITI_110,31,NA,NA,FITI_7,NA,FITI_3
-16.939057,145.983162,FITI,FITI_111,31,NA,NA,FITI_7,NA,FITI_3
-16.939042,145.982894,FITI,FITI_112,31,FITI_8,FITI_8,FITI_8,NA,FITI_3
-16.939039,145.983021,FITI,FITI_113,31,NA,NA,FITI_7,NA,FITI_3
-16.938937,145.983081,FITI,FITI_114,31,NA,NA,FITI_9,NA,FITI_3
-16.938927,145.983093,FITI,FITI_115,31,NA,NA,FITI_9,NA,FITI_3
-16.938924,145.983063,FITI,FITI_116,31,NA,NA,FITI_9,NA,FITI_3
-16.938909,145.982934,FITI,FITI_117,31,NA,NA,FITI_10,NA,FITI_3
-16.938875,145.982923,FITI,FITI_118,31,NA,NA,FITI_10,NA,FITI_3
-16.938873,145.982921,FITI,FITI_119,31,NA,NA,FITI_10,NA,FITI_3
-16.938865,145.982925,FITI,FITI_120,31,NA,NA,FITI_10,NA,FITI_3
-16.938845,145.982958,FITI,FITI_121,31,NA,NA,FITI_10,NA,FITI_3
-16.938811,145.982867,FITI,FITI_122,31,NA,NA,FITI_10,NA,FITI_3
-16.938804,145.982816,FITI,FITI_123,31,NA,NA,FITI_10,NA,FITI_3
-16.938642,145.982775,FITI,FITI_124,31,FITI_11,FITI_11,FITI_11,NA,FITI_3
-16.938401,145.982666,FITI,FITI_125,31,FITI_12,FITI_12,FITI_12,NA,FITI_3
-23.61339368,152.1546109,FITR,FITR_1,32,NA,NA,FITR_1,NA,FITR_1
-23.61338505,152.1546684,FITR,FITR_2,32,NA,NA,FITR_1,NA,FITR_1
-23.613377,152.1546883,FITR,FITR_3,32,NA,NA,FITR_1,NA,FITR_1
-23.61335688,152.1544077,FITR,FITR_4,32,NA,NA,FITR_2,NA,FITR_1
-23.61333995,152.1546884,FITR,FITR_5,32,NA,NA,FITR_1,NA,FITR_1
-23.61333735,152.1547489,FITR,FITR_6,32,NA,NA,FITR_1,NA,FITR_1
-23.61333442,152.1546905,FITR,FITR_7,32,NA,NA,FITR_1,NA,FITR_1
-23.61333325,152.1543921,FITR,FITR_8,32,NA,NA,FITR_2,NA,FITR_1
-23.61330198,152.1548048,FITR,FITR_9,32,NA,NA,FITR_1,NA,FITR_1
-23.61324825,152.1548894,FITR,FITR_10,32,NA,NA,FITR_1,NA,FITR_1
-23.61323677,152.1548745,FITR,FITR_11,32,NA,NA,FITR_1,NA,FITR_1
-23.61323434,152.1548535,FITR,FITR_12,32,NA,NA,FITR_1,NA,FITR_1
-23.6132102,152.1549204,FITR,FITR_13,32,NA,NA,FITR_1,NA,FITR_1
-23.61320064,152.1471301,FITR,FITR_14,33,NA,NA,FITR_3,NA,FITR_2
-23.6131967,152.1543092,FITR,FITR_15,32,NA,NA,FITR_4,NA,FITR_1
-23.6131807,152.1471603,FITR,FITR_16,33,NA,NA,FITR_3,NA,FITR_2
-23.61315354,152.1549629,FITR,FITR_17,32,NA,NA,FITR_1,NA,FITR_1
-23.61314868,152.1549424,FITR,FITR_18,32,NA,NA,FITR_1,NA,FITR_1
-23.61311716,152.1543358,FITR,FITR_19,32,NA,NA,FITR_4,NA,FITR_1
-23.61311691,152.1474468,FITR,FITR_20,33,NA,NA,FITR_5,NA,FITR_2
-23.61311037,152.155027,FITR,FITR_21,32,NA,NA,FITR_1,NA,FITR_1
-23.61308808,152.1474849,FITR,FITR_22,33,NA,NA,FITR_5,NA,FITR_2
-23.61304265,152.1543612,FITR,FITR_23,32,NA,NA,FITR_4,NA,FITR_1
-23.61297802,152.1544509,FITR,FITR_24,32,NA,NA,FITR_4,NA,FITR_1
-23.61294986,152.1475393,FITR,FITR_25,33,FITR_6,FITR_6,FITR_6,NA,FITR_2
-23.61294835,152.1551952,FITR,FITR_26,32,NA,NA,FITR_7,NA,FITR_1
-23.61292337,152.1544842,FITR,FITR_27,32,NA,NA,FITR_4,NA,FITR_1
-23.61289487,152.1551909,FITR,FITR_28,32,NA,NA,FITR_7,NA,FITR_1
-23.61289144,152.155196,FITR,FITR_29,32,NA,NA,FITR_7,NA,FITR_1
-23.61286864,152.1551611,FITR,FITR_30,32,NA,NA,FITR_7,NA,FITR_1
-23.61285313,152.155153,FITR,FITR_31,32,NA,NA,FITR_7,NA,FITR_1
-23.61283083,152.1475072,FITR,FITR_32,33,FITR_8,FITR_8,FITR_8,NA,FITR_2
-23.61279773,152.1476459,FITR,FITR_33,33,FITR_9,FITR_9,FITR_9,NA,FITR_2
-23.61279085,152.1551679,FITR,FITR_34,32,NA,NA,FITR_7,NA,FITR_1
-23.61276244,152.1551767,FITR,FITR_35,32,NA,NA,FITR_7,NA,FITR_1
-23.61273981,152.1551789,FITR,FITR_36,32,NA,NA,FITR_7,NA,FITR_1
-23.61273696,152.1551793,FITR,FITR_37,32,NA,NA,FITR_7,NA,FITR_1
-23.61271592,152.1478878,FITR,FITR_38,33,NA,NA,FITR_10,NA,FITR_2
-23.61271424,152.147891,FITR,FITR_39,33,NA,NA,FITR_10,NA,FITR_2
-23.61269848,152.1551499,FITR,FITR_40,32,NA,NA,FITR_7,NA,FITR_1
-23.61268482,152.1476954,FITR,FITR_41,33,FITR_11,FITR_11,FITR_11,NA,FITR_2
-23.61268122,152.1479282,FITR,FITR_42,33,NA,NA,FITR_10,NA,FITR_2
-23.61267929,152.1480325,FITR,FITR_43,33,NA,NA,FITR_10,NA,FITR_2
-23.61263922,152.1480894,FITR,FITR_44,33,NA,NA,FITR_10,NA,FITR_2
-23.61261995,152.1481099,FITR,FITR_45,33,NA,NA,FITR_10,NA,FITR_2
-23.6125663,152.1481586,FITR,FITR_46,33,NA,NA,FITR_10,NA,FITR_2
-23.61244711,152.1482531,FITR,FITR_47,33,NA,NA,FITR_12,NA,FITR_2
-23.61241744,152.1483251,FITR,FITR_48,33,NA,NA,FITR_12,NA,FITR_2
-23.61237461,152.1483562,FITR,FITR_49,33,NA,NA,FITR_12,NA,FITR_2
-23.61233228,152.1483573,FITR,FITR_50,33,NA,NA,FITR_12,NA,FITR_2
-23.61230537,152.1483886,FITR,FITR_51,33,NA,NA,FITR_12,NA,FITR_2
-23.61223681,152.1483894,FITR,FITR_52,33,NA,NA,FITR_12,NA,FITR_2
-23.61219741,152.1483736,FITR,FITR_53,33,NA,NA,FITR_12,NA,FITR_2
-23.61212407,152.148339,FITR,FITR_54,33,NA,NA,FITR_12,NA,FITR_2
-23.61204537,152.1483796,FITR,FITR_55,33,NA,NA,FITR_12,NA,FITR_2
-23.61202022,152.1484059,FITR,FITR_56,33,NA,NA,FITR_12,NA,FITR_2
-23.61199122,152.1484624,FITR,FITR_57,33,NA,NA,FITR_12,NA,FITR_2
-23.61193506,152.1484239,FITR,FITR_58,33,NA,NA,FITR_12,NA,FITR_2
-23.61183649,152.1483399,FITR,FITR_59,33,NA,NA,FITR_13,NA,FITR_2
-23.61178771,152.1482628,FITR,FITR_60,33,NA,NA,FITR_13,NA,FITR_2
-23.61177354,152.148235,FITR,FITR_61,33,NA,NA,FITR_13,NA,FITR_2
-14.47547595,145.5018357,HICK,HICK_1,34,HICK_1,HICK_1,HICK_1,NA,HICK_1
-14.47540445,145.5019662,HICK,HICK_2,34,NA,NA,HICK_2,NA,HICK_1
-14.47539045,145.5019646,HICK,HICK_3,34,NA,NA,HICK_2,NA,HICK_1
-14.47536732,145.5020581,HICK,HICK_4,34,NA,NA,HICK_2,NA,HICK_1
-14.4753586,145.5020487,HICK,HICK_5,34,NA,NA,HICK_2,NA,HICK_1
-14.47535324,145.5020175,HICK,HICK_6,34,NA,NA,HICK_2,NA,HICK_1
-14.47535056,145.5021311,HICK,HICK_7,34,NA,NA,HICK_2,NA,HICK_1
-14.47534922,145.5021107,HICK,HICK_8,34,NA,NA,HICK_2,NA,HICK_1
-14.47529716,145.5021579,HICK,HICK_9,34,NA,NA,HICK_2,NA,HICK_1
-14.47525886,145.5022124,HICK,HICK_10,34,NA,NA,HICK_2,NA,HICK_1
-14.475238,145.502408,HICK,HICK_11,34,NA,NA,HICK_3,NA,HICK_1
-14.475204,145.502346,HICK,HICK_12,34,NA,NA,HICK_3,NA,HICK_1
-14.47519,145.50252,HICK,HICK_13,34,NA,NA,HICK_3,NA,HICK_1
-14.475189,145.502344,HICK,HICK_14,34,NA,NA,HICK_3,NA,HICK_1
-14.47518376,145.5023132,HICK,HICK_15,34,NA,NA,HICK_3,NA,HICK_1
-14.475177,145.502318,HICK,HICK_16,34,NA,NA,HICK_3,NA,HICK_1
-14.475156,145.502336,HICK,HICK_17,34,NA,NA,HICK_3,NA,HICK_1
-14.475121,145.502382,HICK,HICK_18,34,NA,NA,HICK_3,NA,HICK_1
-14.47512022,145.5023274,HICK,HICK_19,34,NA,NA,HICK_3,NA,HICK_1
-14.475117,145.502517,HICK,HICK_20,34,NA,NA,HICK_3,NA,HICK_1
-14.4751157,145.5024132,HICK,HICK_21,34,NA,NA,HICK_3,NA,HICK_1
-14.47510731,145.5023146,HICK,HICK_22,34,NA,NA,HICK_3,NA,HICK_1
-14.47510446,145.5024672,HICK,HICK_23,34,NA,NA,HICK_3,NA,HICK_1
-14.475097,145.50239,HICK,HICK_24,34,NA,NA,HICK_3,NA,HICK_1
-14.475095,145.50239,HICK,HICK_25,34,NA,NA,HICK_3,NA,HICK_1
-14.475094,145.502542,HICK,HICK_26,34,NA,NA,HICK_3,NA,HICK_1
-14.475091,145.50239,HICK,HICK_27,34,NA,NA,HICK_3,NA,HICK_1
-14.475091,145.502397,HICK,HICK_28,34,NA,NA,HICK_3,NA,HICK_1
-14.475091,145.502401,HICK,HICK_29,34,NA,NA,HICK_3,NA,HICK_1
-14.47508,145.502557,HICK,HICK_30,34,NA,NA,HICK_3,NA,HICK_1
-14.47508,145.50259,HICK,HICK_31,34,NA,NA,HICK_3,NA,HICK_1
-14.475075,145.502415,HICK,HICK_32,34,NA,NA,HICK_3,NA,HICK_1
-14.47507236,145.5024813,HICK,HICK_33,34,NA,NA,HICK_3,NA,HICK_1
-14.47507144,145.5025827,HICK,HICK_34,34,NA,NA,HICK_3,NA,HICK_1
-14.47506272,145.5024348,HICK,HICK_35,34,NA,NA,HICK_3,NA,HICK_1
-14.475059,145.502503,HICK,HICK_36,34,NA,NA,HICK_3,NA,HICK_1
-14.475055,145.502585,HICK,HICK_37,34,NA,NA,HICK_3,NA,HICK_1
-14.47505,145.502455,HICK,HICK_38,34,NA,NA,HICK_3,NA,HICK_1
-14.47505,145.502527,HICK,HICK_39,34,NA,NA,HICK_3,NA,HICK_1
-14.475049,145.502616,HICK,HICK_40,34,NA,NA,HICK_3,NA,HICK_1
-14.47504621,145.5025375,HICK,HICK_41,34,NA,NA,HICK_3,NA,HICK_1
-14.47504512,145.5024632,HICK,HICK_42,34,NA,NA,HICK_3,NA,HICK_1
-14.475019,145.502648,HICK,HICK_43,34,NA,NA,HICK_3,NA,HICK_1
-14.4750121,145.5026657,HICK,HICK_44,34,NA,NA,HICK_3,NA,HICK_1
-14.475007,145.502672,HICK,HICK_45,34,NA,NA,HICK_3,NA,HICK_1
-14.47499726,145.5026986,HICK,HICK_46,34,NA,NA,HICK_3,NA,HICK_1
-14.474994,145.502743,HICK,HICK_47,34,NA,NA,HICK_3,NA,HICK_1
-14.474992,145.502678,HICK,HICK_48,34,NA,NA,HICK_3,NA,HICK_1
-14.474986,145.502689,HICK,HICK_49,34,NA,NA,HICK_3,NA,HICK_1
-14.474981,145.502698,HICK,HICK_50,34,NA,NA,HICK_3,NA,HICK_1
